"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"712",2024,"Milan","Serie A","opponent",35,43.1,38,19713,2457,6588,8756,4576,719,19705,586,248,42.3,273,46.6,11170,65506,32925,633,451,144,497,303,12607,1233,"https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats"
"713",2024,"Monaco","Ligue 1","team",30,53.6,34,22252,1983,5837,11000,5665,893,22247,593,301,50.8,255,43,16173,89004,38754,614,593,179,575,325,14692,1713,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"714",2024,"Monaco","Ligue 1","opponent",30,46.4,34,19752,2425,7066,8687,4253,672,19746,743,364,49,322,43.3,13560,78413,34929,602,471,151,557,342,12150,1296,"https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats"
"715",2024,"Montpellier","Ligue 1","team",31,44.6,34,18599,2267,6560,8239,4047,672,18592,621,293,47.2,283,45.6,12397,73315,34699,553,489,166,561,291,11076,1155,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"716",2024,"Montpellier","Ligue 1","opponent",31,55.4,34,22267,2128,6110,10662,5755,860,22262,741,381,51.4,310,41.8,16071,93731,45022,770,685,185,596,309,14717,1698,"https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats"
"717",2024,"Monza","Serie A","team",31,53.5,38,23553,2841,8296,10598,4849,712,23548,490,216,44.1,216,44.1,14513,79970,40662,723,556,165,519,265,16564,1236,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"718",2024,"Monza","Serie A","opponent",31,46.5,38,20885,1886,5562,9965,5570,845,20876,552,218,39.5,266,48.2,12514,72432,39118,818,556,176,493,299,14075,1475,"https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats"
"719",2024,"Nantes","Ligue 1","team",35,44.8,34,18988,2268,6241,8774,4159,639,18983,468,220,47,212,45.3,13293,73735,33515,569,438,141,520,254,12078,1229,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"720",2024,"Nantes","Ligue 1","opponent",35,55.2,34,22696,2046,6322,11430,5176,738,22686,661,318,48.1,298,45.1,16967,93973,44646,617,557,144,490,284,15777,1599,"https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats"
"721",2024,"Napoli","Serie A","team",29,60.9,38,26725,2080,7134,12991,6831,1045,26715,744,327,44,344,46.2,15782,85539,42352,802,628,195,490,293,19328,1745,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"722",2024,"Napoli","Serie A","opponent",29,39.1,38,18751,2750,7257,7869,3833,620,18747,606,291,48,263,43.4,9701,53851,26683,542,385,123,508,308,11260,1055,"https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats"
"723",2024,"Newcastle Utd","Premier League","team",32,52.2,38,24004,2447,8084,10144,6004,1094,23996,730,355,48.6,288,39.5,13650,73461,36585,737,507,243,506,400,15994,1545,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"724",2024,"Newcastle Utd","Premier League","opponent",32,47.8,38,22533,2797,7324,9694,5791,925,22528,746,379,50.8,302,40.5,12728,67848,34034,699,508,245,513,359,14420,1328,"https://fbref.com/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"
"725",2024,"Nice","Ligue 1","team",27,52.4,34,22006,2245,7341,10584,4353,741,21999,752,371,49.3,342,45.5,16643,94005,44283,661,624,153,553,341,15354,1226,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"726",2024,"Nice","Ligue 1","opponent",27,47.6,34,20329,2372,6753,9457,4342,576,20321,532,220,41.4,285,53.6,14784,81451,34754,494,512,119,455,253,13530,1148,"https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats"
"727",2024,"Nott'ham Forest","Premier League","team",33,40.6,38,20126,2493,7339,8320,4686,785,20125,604,275,45.5,268,44.4,10217,54749,29182,601,394,155,527,286,11784,1123,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"728",2024,"Nott'ham Forest","Premier League","opponent",33,59.4,38,27172,2346,7392,12618,7355,986,27168,688,283,41.1,326,47.4,16430,87606,47564,815,593,194,585,402,18940,1883,"https://fbref.com/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"
"729",2024,"Osasuna","La Liga","team",29,47.5,38,21181,2147,6244,9526,5586,720,21176,530,237,44.7,247,46.6,10522,54022,25894,501,408,97,540,283,12730,1306,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"730",2024,"Osasuna","La Liga","opponent",29,52.5,38,23425,2440,7860,10580,5164,768,23423,589,274,46.5,243,41.3,13001,66811,34389,646,459,171,692,282,14838,1414,"https://fbref.com/en/squads/03c57e2b/2023-2024/Osasuna-Stats"
"731",2024,"Paris S-G","Ligue 1","team",29,65.2,34,27994,2331,7124,13880,7239,974,27985,815,401,49.2,364,44.7,22605,117789,57147,845,772,284,474,288,21336,1901,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"732",2024,"Paris S-G","Ligue 1","opponent",29,34.8,34,16780,2288,6075,6819,4104,675,16775,646,319,49.4,283,43.8,11342,66103,28495,488,430,168,481,302,9998,1044,"https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats"
"733",2024,"RB Leipzig","Bundesliga","team",26,55.3,34,23320,1985,6900,11365,5276,918,23313,633,322,50.9,238,37.6,14158,71290,37973,714,543,177,488,332,16170,1530,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"734",2024,"RB Leipzig","Bundesliga","opponent",26,44.7,34,19629,2388,6910,8695,4199,658,19624,527,243,46.1,244,46.3,9873,52652,26256,495,358,115,455,294,12398,1121,"https://fbref.com/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats"
"735",2024,"Rayo Vallecano","La Liga","team",26,49.4,38,21757,2306,7210,9672,5091,669,21751,653,283,43.3,306,46.9,10906,56132,26844,506,368,116,634,373,13171,1327,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"736",2024,"Rayo Vallecano","La Liga","opponent",26,50.6,38,21917,2382,7287,9837,5015,770,21915,673,338,50.2,270,40.1,11508,64079,34744,658,446,165,621,360,13403,1351,"https://fbref.com/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats"
"737",2024,"Real Madrid","La Liga","team",27,59.2,38,28670,2455,7880,13241,7813,1156,28665,889,401,45.1,393,44.2,18483,97637,52448,950,802,315,480,312,21642,1923,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"738",2024,"Real Madrid","La Liga","opponent",27,40.8,38,20983,2668,7335,9155,4702,615,20982,504,236,46.8,225,44.6,12788,66462,33195,583,460,127,502,332,13956,1247,"https://fbref.com/en/squads/53a2f082/2023-2024/Real-Madrid-Stats"
"739",2024,"Real Sociedad","La Liga","team",31,55.3,38,23321,2214,6934,11207,5377,769,23317,681,321,47.1,284,41.7,12972,71091,36540,685,465,175,612,351,15092,1402,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"740",2024,"Real Sociedad","La Liga","opponent",31,44.7,38,19722,2455,7311,8526,4089,603,19715,619,269,43.5,283,45.7,9987,50358,22681,405,318,99,578,368,11578,936,"https://fbref.com/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats"
"741",2024,"Reims","Ligue 1","team",29,50.4,34,20300,2235,6510,9331,4713,700,20296,660,329,49.8,297,45,14199,84533,39985,625,477,157,577,299,12862,1410,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"742",2024,"Reims","Ligue 1","opponent",29,49.6,34,20100,2163,6439,9239,4647,756,20093,678,319,47.1,320,47.2,13973,80742,36737,608,472,150,582,320,12744,1394,"https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats"
"743",2024,"Rennes","Ligue 1","team",29,52.1,34,21300,2090,6252,9861,5426,794,21289,689,351,50.9,289,41.9,15567,92352,44323,606,634,144,500,334,14324,1625,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"744",2024,"Rennes","Ligue 1","opponent",29,47.9,34,19920,2237,6613,8988,4543,690,19917,557,245,44,280,50.3,14101,80068,37902,536,502,139,489,246,12889,1228,"https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats"
"745",2024,"Roma","Serie A","team",30,54.9,38,23999,2517,7747,11359,5055,803,23987,486,221,45.5,218,44.9,14347,75992,38938,682,532,163,433,271,16913,1462,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"746",2024,"Roma","Serie A","opponent",30,45.1,38,20773,2372,6481,9509,5014,709,20768,601,286,47.6,249,41.4,11805,66797,33048,665,505,144,493,320,13669,1288,"https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats"
"747",2024,"Salernitana","Serie A","team",39,44.5,38,19905,2438,6768,9075,4257,572,19903,536,212,39.6,269,50.2,10350,55276,25774,499,391,115,560,304,12018,1108,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"748",2024,"Salernitana","Serie A","opponent",39,55.5,38,24107,2081,6691,11540,6085,1010,24097,585,262,44.8,257,43.9,13485,73704,38086,778,550,177,539,279,16222,1636,"https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats"
"749",2024,"Sassuolo","Serie A","team",30,43.8,38,19492,2317,6391,8488,4817,713,19484,580,277,47.8,252,43.4,10365,60707,31154,636,455,157,538,332,11857,1292,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"750",2024,"Sassuolo","Serie A","opponent",30,56.2,38,24418,2566,8341,10580,5713,903,24407,608,286,47,245,40.3,14077,75484,38932,668,496,195,552,262,16594,1555,"https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats"
"751",2024,"Sevilla","La Liga","team",35,50.3,38,22879,2261,7429,10033,5652,746,22877,632,292,46.2,278,44,12225,64805,32942,635,447,146,620,280,14506,1406,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"752",2024,"Sevilla","La Liga","opponent",35,49.7,38,22884,2402,7397,10296,5374,787,22879,692,291,42.1,335,48.4,12098,66048,34820,693,492,188,536,362,14675,1469,"https://fbref.com/en/squads/ad2be733/2023-2024/Sevilla-Stats"
"753",2024,"Sheffield Utd","Premier League","team",35,35.8,38,17951,2817,7156,7145,3830,646,17946,581,251,43.2,286,49.2,8332,43412,20412,346,287,128,489,322,9458,875,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"754",2024,"Sheffield Utd","Premier League","opponent",35,64.2,38,28735,2049,7261,13719,7971,1290,28728,710,336,47.3,299,42.1,17717,94062,49350,964,677,298,549,410,20350,1954,"https://fbref.com/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats"
"755",2024,"Strasbourg","Ligue 1","team",30,44.3,34,18798,2315,6649,8526,3874,559,18794,639,318,49.8,277,43.3,13153,79771,36751,548,514,108,489,313,11914,1142,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"756",2024,"Strasbourg","Ligue 1","opponent",30,55.7,34,22457,2058,6853,10942,4852,766,22452,617,264,42.8,308,49.9,16620,93058,43511,553,514,153,520,312,15461,1521,"https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats"
"757",2024,"Stuttgart","Bundesliga","team",27,59.9,34,26204,2322,7298,13251,5858,898,26196,673,334,49.6,279,41.5,15113,75798,37881,693,545,191,561,329,18993,1602,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"758",2024,"Stuttgart","Bundesliga","opponent",27,40.1,34,18685,2333,7069,8141,3673,599,18682,567,260,45.9,253,44.6,10135,52742,25761,466,313,123,491,284,11462,997,"https://fbref.com/en/squads/598bc722/2023-2024/Stuttgart-Stats"
"759",2024,"Torino","Serie A","team",30,51.6,38,21921,2352,7011,10078,5040,678,21919,563,244,43.3,247,43.9,12779,69586,33417,710,463,123,547,272,14373,1309,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"760",2024,"Torino","Serie A","opponent",30,48.4,38,20733,2402,7394,9196,4327,636,20726,436,195,44.7,191,43.8,11658,60931,28147,539,434,141,525,280,13251,1038,"https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats"
"761",2024,"Tottenham","Premier League","team",29,61.6,38,28529,2791,8520,12260,8010,1316,28527,812,359,44.2,363,44.7,18087,92824,46598,957,634,349,559,375,20484,2097,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"762",2024,"Tottenham","Premier League","opponent",29,38.4,38,19606,2928,7637,7184,4979,889,19599,763,331,43.4,360,47.2,10097,50889,24968,525,352,193,494,364,11531,1091,"https://fbref.com/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"
"763",2024,"Toulouse","Ligue 1","team",26,48.4,34,20087,2092,6116,9591,4602,735,20078,592,289,48.8,265,44.8,13929,76303,35079,549,474,153,501,267,12883,1395,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"764",2024,"Toulouse","Ligue 1","opponent",26,51.6,34,21145,2261,6727,9823,4832,736,21141,689,332,48.2,294,42.7,15176,87106,38428,607,585,144,495,318,14012,1333,"https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats"
"765",2024,"Udinese","Serie A","team",32,39.3,38,17838,2312,6525,7635,3964,602,17834,721,336,46.6,314,43.6,9266,54234,27533,602,415,138,645,335,9874,1012,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"766",2024,"Udinese","Serie A","opponent",32,60.7,38,24667,2030,6755,12129,6004,858,24658,643,272,42.3,299,46.5,14385,77678,39949,694,518,162,607,307,16772,1716,"https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats"
"767",2024,"Union Berlin","Bundesliga","team",30,42.9,34,18929,2344,7065,7881,4179,687,18923,506,217,42.9,260,51.4,9123,47015,23793,389,297,112,549,293,10894,1132,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"768",2024,"Union Berlin","Bundesliga","opponent",30,57.1,34,23821,2027,6593,12099,5328,804,23814,541,250,46.2,254,47,13651,72278,38450,664,511,155,522,295,15948,1557,"https://fbref.com/en/squads/7a41008f/2023-2024/Union-Berlin-Stats"
"769",2024,"Valencia","La Liga","team",29,44.3,38,20444,2323,7222,9012,4440,593,20435,644,276,42.9,294,45.7,10723,56085,28187,522,399,136,582,318,12130,1151,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"770",2024,"Valencia","La Liga","opponent",29,55.7,38,24786,2064,7654,11522,5816,801,24780,698,309,44.3,309,44.3,14210,70919,35120,621,459,147,635,348,16546,1575,"https://fbref.com/en/squads/dcc91a7b/2023-2024/Valencia-Stats"
"771",2024,"Villarreal","La Liga","team",32,49.6,38,22729,2879,8003,9685,5250,848,22722,723,351,48.5,329,45.5,12248,68209,34560,654,491,189,570,356,15179,1548,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"772",2024,"Villarreal","La Liga","opponent",32,50.4,38,23143,2172,6893,10048,6441,992,23137,580,272,46.9,260,44.8,13049,69618,35861,734,573,182,516,316,15513,1644,"https://fbref.com/en/squads/2a8183b3/2023-2024/Villarreal-Stats"
"773",2024,"Werder Bremen","Bundesliga","team",30,46.8,34,20347,2574,7617,9015,3923,672,20341,556,253,45.5,262,47.1,11241,58514,29365,492,367,108,541,263,12715,1163,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"774",2024,"Werder Bremen","Bundesliga","opponent",30,53.2,34,22502,2010,6280,10902,5556,892,22496,664,297,44.7,312,47,12887,66278,32946,638,542,156,476,292,14896,1414,"https://fbref.com/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats"
"775",2024,"West Ham","Premier League","team",26,41.1,38,20875,2605,7301,9100,4692,750,20869,745,353,47.4,321,43.1,11184,60658,28802,556,369,168,515,397,12459,1192,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"776",2024,"West Ham","Premier League","opponent",26,58.9,38,27970,2456,7914,12490,7789,1289,27960,667,300,45,307,46,16671,88799,48084,963,666,285,519,377,19625,2004,"https://fbref.com/en/squads/7c21e445/2023-2024/West-Ham-United-Stats"
"777",2024,"Wolfsburg","Bundesliga","team",28,48,34,20363,2187,6900,9104,4524,655,20360,481,202,42,235,48.9,11147,54291,25908,441,329,105,521,261,12976,1226,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"778",2024,"Wolfsburg","Bundesliga","opponent",28,52,34,21938,2129,7233,9688,5202,746,21935,575,265,46.1,262,45.6,12233,61365,30341,532,420,132,519,288,14598,1337,"https://fbref.com/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats"
"779",2024,"Wolves","Premier League","team",27,48.9,38,23487,2823,8674,10264,4804,739,23483,823,415,50.4,324,39.4,13055,71341,36731,671,519,168,536,389,15352,1163,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"780",2024,"Wolves","Premier League","opponent",27,51.1,38,24401,2229,6816,10809,6974,1124,24392,679,295,43.4,312,45.9,14015,71969,37538,734,524,237,576,427,16320,1726,"https://fbref.com/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats"
"781",2025,"Alavés","La Liga","team",29,45.2,36,18052,1769,5507,8144,4565,648,18043,452,172,38.1,232,51.3,8593,42949,21693,426,318,84,568,293,9864,1098,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"782",2025,"Alavés","La Liga","opponent",29,54.8,36,21594,2221,7211,9986,4602,607,21583,768,351,45.7,336,43.8,11431,60813,32086,545,421,130,617,354,13497,1245,"https://fbref.com/en/squads/8d6fd021/Alaves-Stats"
"783",2025,"Angers","Ligue 1","team",30,41.2,34,17912,2146,6593,7734,3806,512,17906,611,249,40.8,331,54.2,9396,51744,26941,501,364,99,493,300,10992,943,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"784",2025,"Angers","Ligue 1","opponent",30,58.8,34,24038,1746,5933,11766,6562,917,24033,645,314,48.7,293,45.4,14631,79162,42682,786,625,184,469,330,17201,1755,"https://fbref.com/en/squads/69236f98/Angers-Stats"
"785",2025,"Arsenal","Premier League","team",25,56.9,36,22789,1733,5786,9890,7286,1217,22787,690,302,43.8,302,43.8,13445,71249,38130,806,498,271,458,358,16039,1713,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"786",2025,"Arsenal","Premier League","opponent",25,43.1,36,18275,2806,7242,7097,4159,586,18272,563,237,42.1,246,43.7,9893,55167,28913,583,394,150,421,317,11459,882,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats"
"787",2025,"Aston Villa","Premier League","team",28,51,37,21291,2559,7113,9119,5275,935,21285,706,317,44.9,289,40.9,12118,67517,35538,709,443,209,498,376,14203,1313,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"788",2025,"Aston Villa","Premier League","opponent",28,49,37,20858,2355,6629,9174,5253,835,20856,610,236,38.7,304,49.8,11516,63370,33066,660,445,199,476,324,13735,1224,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats"
"789",2025,"Atalanta","Serie A","team",32,55.3,37,24387,1959,6691,11056,6853,1052,24380,624,249,39.9,323,51.8,14778,78806,41010,878,674,248,556,356,16914,1758,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"790",2025,"Atalanta","Serie A","opponent",32,44.7,37,20640,2736,8045,8986,3815,523,20638,558,228,40.9,266,47.7,10877,56339,26296,488,348,107,583,289,12911,942,"https://fbref.com/en/squads/922493f3/Atalanta-Stats"
"791",2025,"Athletic Club","La Liga","team",31,49.2,36,20857,1803,6000,9902,5156,724,20851,750,306,40.8,370,49.3,10836,58365,31494,655,423,175,571,383,12961,1497,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"792",2025,"Athletic Club","La Liga","opponent",31,50.8,36,21721,2622,8551,9394,3953,558,21717,604,269,44.5,284,47,11522,56121,27672,444,324,105,582,270,13664,1114,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats"
"793",2025,"Atlético Madrid","La Liga","team",24,52.7,36,24065,2199,7577,10946,5721,776,24058,606,261,43.1,290,47.9,14866,72455,38401,714,544,150,510,262,16767,1459,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"794",2025,"Atlético Madrid","La Liga","opponent",24,47.3,36,22545,2236,6508,10860,5358,592,22540,656,294,44.8,300,45.7,12724,63488,32619,545,452,97,549,284,15165,1458,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats"
"795",2025,"Augsburg","Bundesliga","team",29,44.4,34,19032,2214,6127,8401,4700,678,19030,556,229,41.2,280,50.4,10160,48236,23684,450,357,97,587,297,11480,1147,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"796",2025,"Augsburg","Bundesliga","opponent",29,55.6,34,22936,2359,7465,10393,5240,817,22931,467,197,42.2,233,49.9,12812,62550,31295,605,405,140,477,231,15361,1430,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats"
"797",2025,"Auxerre","Ligue 1","team",29,42.5,34,18188,2265,6745,7752,3877,614,18183,621,257,41.4,324,52.2,10100,51437,24974,486,351,137,454,346,10927,1078,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"798",2025,"Auxerre","Ligue 1","opponent",29,57.5,34,22988,1832,6490,11360,5340,772,22980,649,290,44.7,316,48.7,13110,70688,38545,645,441,159,508,341,15776,1510,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats"
"799",2025,"Barcelona","La Liga","team",28,68.1,36,28129,1761,6148,14141,8045,1146,28122,864,430,49.8,356,41.2,17006,87249,47020,818,645,221,553,307,20855,2099,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"800",2025,"Barcelona","La Liga","opponent",28,31.9,36,15429,2727,6914,5810,2857,538,15425,531,226,42.6,257,48.4,7251,37693,18598,382,231,136,524,252,7987,721,"https://fbref.com/en/squads/206d90db/Barcelona-Stats"
"801",2025,"Bayern Munich","Bundesliga","team",29,67.9,34,29432,1651,6135,14813,8667,1211,29422,789,383,48.5,354,44.9,18028,89653,45523,829,685,264,494,264,22615,2126,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"802",2025,"Bayern Munich","Bundesliga","opponent",29,32.1,34,16082,3002,7596,6072,2584,426,16080,474,200,42.2,250,52.7,7824,36517,15976,286,198,80,453,256,9051,661,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats"
"803",2025,"Betis","La Liga","team",35,52.4,36,22494,2118,7077,9903,5731,880,22484,682,297,43.5,324,47.5,13014,65550,34206,643,499,218,636,361,14643,1379,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"804",2025,"Betis","La Liga","opponent",35,47.6,36,20743,2318,6904,9312,4720,693,20739,668,287,43,325,48.7,11072,55863,28228,569,397,152,542,289,12877,1323,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats"
"805",2025,"Bochum","Bundesliga","team",27,45.5,34,18309,2241,6257,8020,4197,682,18306,421,167,39.7,239,56.8,9050,42776,19102,378,292,89,523,235,10164,1077,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"806",2025,"Bochum","Bundesliga","opponent",27,54.5,34,22119,2333,7244,9965,5101,897,22113,619,266,43,306,49.4,11582,58255,29512,598,420,179,526,294,13928,1436,"https://fbref.com/en/squads/b42c6323/Bochum-Stats"
"807",2025,"Bologna","Serie A","team",30,58,36,22114,1983,6377,10434,5497,779,22107,527,209,39.7,256,48.6,13013,67462,31762,606,402,157,564,348,14721,1371,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"808",2025,"Bologna","Serie A","opponent",30,42,36,17219,2524,7262,7015,3133,545,17216,583,245,42,270,46.3,8597,45010,20545,425,302,134,526,295,9854,846,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats"
"809",2025,"Bournemouth","Premier League","team",29,48.3,36,20395,2129,6117,8765,5764,942,20388,644,280,43.5,288,44.7,10918,64667,34524,719,501,215,569,336,12019,1397,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"810",2025,"Bournemouth","Premier League","opponent",29,51.8,36,21501,2690,7795,8759,5178,903,21497,683,318,46.6,292,42.8,11414,61647,30372,651,430,193,623,374,13112,1223,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats"
"811",2025,"Brentford","Premier League","team",28,47.7,36,20347,3125,7902,7626,5001,929,20342,590,254,43.1,270,45.8,10691,58123,29644,559,344,199,512,279,12444,1256,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"812",2025,"Brentford","Premier League","opponent",28,52.3,36,21977,2470,6792,8603,6763,1141,21976,626,263,42,299,47.8,12203,64471,34768,791,557,287,469,300,14191,1478,"https://fbref.com/en/squads/cd051869/Brentford-Stats"
"813",2025,"Brest","Ligue 1","team",30,48.4,34,19881,2239,6822,8960,4265,645,19872,489,207,42.3,247,50.5,10453,55401,26761,470,347,117,508,245,12586,1083,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"814",2025,"Brest","Ligue 1","opponent",30,51.6,34,21058,2097,6857,9661,4730,767,21048,616,275,44.6,309,50.2,11644,59651,32094,561,388,141,565,347,13945,1505,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats"
"815",2025,"Brighton","Premier League","team",31,52.1,36,22373,2487,7171,9737,5721,983,22367,762,320,42,372,48.8,13181,72627,39410,766,542,242,552,332,14730,1416,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"816",2025,"Brighton","Premier League","opponent",31,47.9,36,20997,2739,8225,8769,4208,828,20989,755,341,45.2,328,43.4,11713,60920,29662,569,331,227,476,332,13443,1142,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats"
"817",2025,"Cagliari","Serie A","team",26,45.3,36,18869,2386,7262,7825,3975,617,18866,536,225,42,264,49.3,10147,50768,24927,491,327,111,544,285,11436,1088,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"818",2025,"Cagliari","Serie A","opponent",26,54.7,36,22454,2112,6807,10545,5294,817,22448,466,197,42.3,224,48.1,13284,72499,36149,708,516,203,587,284,14944,1410,"https://fbref.com/en/squads/c4260e09/Cagliari-Stats"
"819",2025,"Celta Vigo","La Liga","team",30,53.1,36,23757,2141,7211,11511,5222,773,23749,579,224,38.7,300,51.8,14249,71359,37212,658,471,205,525,283,16710,1554,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"820",2025,"Celta Vigo","La Liga","opponent",30,46.9,36,21545,2304,6955,10139,4660,659,21541,602,277,46,264,43.9,12374,63117,30264,554,448,140,499,256,14308,1177,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats"
"821",2025,"Chelsea","Premier League","team",29,57.3,37,24671,2325,7379,11139,6367,1104,24666,769,322,41.9,327,42.5,14242,76825,40632,848,484,313,454,292,17542,1554,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats"
