"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"839",2025,"Freiburg","Bundesliga","team",26,34,511,317,225,222,64,235,457,51.4,222,400,112,288,276,787,811,21,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"840",2025,"Freiburg","Bundesliga","opponent",26,34,496,298,205,211,80,236,450,52.4,214,397,122,275,261,757,917,18,"https://fbref.com/en/squads/a486e511/Freiburg-Stats"
"841",2025,"Fulham","Premier League","team",26,36,642,390,302,252,88,273,534,51.1,261,352,104,248,285,927,848,30,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"842",2025,"Fulham","Premier League","opponent",26,36,510,290,226,216,68,247,523,47.2,276,406,136,270,318,828,965,25,"https://fbref.com/en/squads/fd962109/Fulham-Stats"
"843",2025,"Genoa","Serie A","team",36,37,658,382,276,278,104,277,553,50.1,276,408,120,288,296,954,897,15,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"844",2025,"Genoa","Serie A","opponent",36,37,531,315,223,248,60,249,431,57.8,182,360,98,262,273,804,840,21,"https://fbref.com/en/squads/658bf2de/Genoa-Stats"
"845",2025,"Getafe","La Liga","team",30,36,616,371,274,266,76,317,629,50.4,312,391,80,311,252,868,990,15,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"846",2025,"Getafe","La Liga","opponent",30,36,644,380,345,241,58,300,555,54.1,255,328,122,206,267,911,1185,19,"https://fbref.com/en/squads/7848bd64/Getafe-Stats"
"847",2025,"Girona","La Liga","team",29,36,529,330,251,202,76,273,520,52.5,247,307,93,214,257,786,667,29,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"848",2025,"Girona","La Liga","opponent",29,36,555,332,278,183,94,260,536,48.5,276,362,107,255,262,817,873,14,"https://fbref.com/en/squads/9024a00a/Girona-Stats"
"849",2025,"Gladbach","Bundesliga","team",26,34,505,284,278,177,50,240,473,50.7,233,444,166,278,316,821,1068,23,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"850",2025,"Gladbach","Bundesliga","opponent",26,34,501,302,203,223,75,231,436,53,205,434,112,322,303,804,786,25,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats"
"851",2025,"Heidenheim","Bundesliga","team",27,34,614,355,322,235,57,295,559,52.8,264,435,109,326,312,926,952,15,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
"852",2025,"Heidenheim","Bundesliga","opponent",27,34,491,303,189,232,70,251,483,52,232,397,99,298,243,734,813,19,"https://fbref.com/en/squads/18d9d2a7/Heidenheim-Stats"
"853",2025,"Hellas Verona","Serie A","team",32,36,632,404,309,251,72,293,561,52.2,268,372,117,255,315,947,905,23,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"854",2025,"Hellas Verona","Serie A","opponent",32,36,471,252,233,174,64,225,442,50.9,217,317,94,223,205,676,681,16,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats"
"855",2025,"Hoffenheim","Bundesliga","team",35,34,570,336,265,237,68,269,511,52.6,242,450,139,311,291,861,922,22,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"856",2025,"Hoffenheim","Bundesliga","opponent",35,34,531,321,230,232,69,238,472,50.4,234,405,115,290,273,804,1051,13,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats"
"857",2025,"Holstein Kiel","Bundesliga","team",27,34,541,329,292,174,75,276,526,52.5,250,409,155,254,292,833,1126,21,"https://fbref.com/en/squads/2ac661d9/Holstein-Kiel-Stats"
"858",2025,"Holstein Kiel","Bundesliga","opponent",27,34,441,258,154,180,107,200,384,52.1,184,359,90,269,237,678,753,23,"https://fbref.com/en/squads/2ac661d9/Holstein-Kiel-Stats"
"859",2025,"Inter","Serie A","team",25,36,479,273,205,191,83,224,429,52.2,205,328,115,213,220,699,651,11,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"860",2025,"Inter","Serie A","opponent",25,36,417,252,181,176,60,188,335,56.1,147,375,139,236,247,664,848,19,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats"
"861",2025,"Ipswich Town","Premier League","team",32,36,565,323,287,205,73,272,576,47.2,304,413,180,233,293,858,1060,37,"https://fbref.com/en/squads/b74092de/Ipswich-Town-Stats"
"862",2025,"Ipswich Town","Premier League","opponent",32,36,587,337,252,237,98,265,524,50.6,259,344,96,248,224,811,694,21,"https://fbref.com/en/squads/b74092de/Ipswich-Town-Stats"
"863",2025,"Juventus","Serie A","team",29,36,572,330,259,230,83,252,448,56.3,196,388,134,254,193,765,659,26,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"864",2025,"Juventus","Serie A","opponent",29,36,557,342,242,232,83,280,577,48.5,297,362,133,229,284,841,737,20,"https://fbref.com/en/squads/e0652b02/Juventus-Stats"
"865",2025,"Las Palmas","La Liga","team",30,36,595,357,298,241,56,302,582,51.9,280,424,134,290,308,903,908,28,"https://fbref.com/en/squads/0049d422/Las-Palmas-Stats"
"866",2025,"Las Palmas","La Liga","opponent",30,36,527,340,238,214,75,265,487,54.4,222,331,94,237,289,816,906,19,"https://fbref.com/en/squads/0049d422/Las-Palmas-Stats"
"867",2025,"Lazio","Serie A","team",27,36,502,308,223,217,62,242,482,50.2,240,294,86,208,280,782,672,21,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"868",2025,"Lazio","Serie A","opponent",27,36,556,323,251,223,82,252,537,46.9,285,329,124,205,264,820,911,24,"https://fbref.com/en/squads/7213da33/Lazio-Stats"
"869",2025,"Le Havre","Ligue 1","team",31,34,622,388,327,212,83,304,563,54,259,360,131,229,323,945,986,24,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
"870",2025,"Le Havre","Ligue 1","opponent",31,34,547,314,213,239,95,236,470,50.2,234,301,83,218,249,796,788,20,"https://fbref.com/en/squads/5c2737db/Le-Havre-Stats"
"871",2025,"Lecce","Serie A","team",31,36,613,362,309,244,60,293,564,52,271,382,137,245,271,884,953,26,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"872",2025,"Lecce","Serie A","opponent",31,36,520,315,216,223,81,241,465,51.8,224,358,103,255,279,799,764,21,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats"
"873",2025,"Leganés","La Liga","team",26,36,601,363,292,232,77,277,565,49,288,418,153,265,315,916,1147,18,"https://fbref.com/en/squads/7c6f2c78/Leganes-Stats"
"874",2025,"Leganés","La Liga","opponent",26,36,542,332,228,240,74,253,541,46.8,288,276,74,202,268,810,707,19,"https://fbref.com/en/squads/7c6f2c78/Leganes-Stats"
"875",2025,"Leicester City","Premier League","team",31,36,685,401,343,259,83,311,649,47.9,338,478,183,295,312,997,940,29,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"876",2025,"Leicester City","Premier League","opponent",31,36,612,392,216,275,121,294,547,53.7,253,339,93,246,259,871,780,22,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats"
"877",2025,"Lens","Ligue 1","team",33,34,607,367,264,235,108,299,576,51.9,277,387,102,285,320,927,705,19,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"878",2025,"Lens","Ligue 1","opponent",33,34,639,362,296,248,95,296,545,54.3,249,443,144,299,361,1000,941,17,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats"
"879",2025,"Leverkusen","Bundesliga","team",23,34,397,260,153,165,79,184,357,51.5,173,301,77,224,237,634,674,26,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"880",2025,"Leverkusen","Bundesliga","opponent",23,34,548,316,310,184,54,293,548,53.5,255,416,145,271,352,900,934,18,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats"
"881",2025,"Lille","Ligue 1","team",27,34,625,355,242,272,111,312,555,56.2,243,303,74,229,271,896,638,22,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"882",2025,"Lille","Ligue 1","opponent",27,34,589,365,299,231,59,288,571,50.4,283,387,113,274,375,964,776,25,"https://fbref.com/en/squads/cb188c0c/Lille-Stats"
"883",2025,"Liverpool","Premier League","team",24,36,614,380,261,252,101,326,626,52.1,300,349,92,257,279,893,684,30,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"884",2025,"Liverpool","Premier League","opponent",24,36,615,379,332,214,69,287,574,50,287,437,172,265,298,913,1028,41,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats"
"885",2025,"Lyon","Ligue 1","team",31,34,579,342,259,232,88,310,595,52.1,285,345,113,232,282,861,697,26,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"886",2025,"Lyon","Ligue 1","opponent",31,34,557,344,303,181,73,276,515,53.6,239,428,115,313,318,875,864,10,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats"
"887",2025,"Mainz 05","Bundesliga","team",25,34,566,328,234,248,84,236,449,52.6,213,418,128,290,352,918,948,22,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"888",2025,"Mainz 05","Bundesliga","opponent",25,34,549,350,263,214,72,252,466,54.1,214,434,119,315,306,855,1044,23,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats"
"889",2025,"Mallorca","La Liga","team",28,36,558,348,290,202,66,246,473,52,227,359,143,216,315,873,1089,16,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"890",2025,"Mallorca","La Liga","opponent",28,36,609,381,259,272,78,246,488,50.4,242,316,83,233,248,857,883,16,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats"
"891",2025,"Manchester City","Premier League","team",29,36,475,287,173,208,94,206,430,47.9,224,317,84,233,209,684,585,31,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"892",2025,"Manchester City","Premier League","opponent",29,36,668,386,400,208,60,290,657,44.1,367,434,163,271,294,962,903,32,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats"
"893",2025,"Manchester Utd","Premier League","team",31,37,797,478,385,299,113,390,703,55.5,313,379,104,275,351,1148,740,25,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"894",2025,"Manchester Utd","Premier League","opponent",31,37,667,409,312,256,99,317,569,55.7,252,467,162,305,319,986,837,19,"https://fbref.com/en/squads/19538871/Manchester-United-Stats"
"895",2025,"Marseille","Ligue 1","team",32,34,555,360,244,231,80,275,474,58,199,272,70,202,280,835,523,31,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"896",2025,"Marseille","Ligue 1","opponent",32,34,613,372,270,245,98,300,578,51.9,278,404,128,276,335,948,783,27,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats"
"897",2025,"Milan","Serie A","team",34,36,524,335,233,216,75,230,454,50.7,224,278,92,186,224,748,653,21,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"898",2025,"Milan","Serie A","opponent",34,36,574,329,297,216,61,300,633,47.4,333,350,154,196,275,849,773,20,"https://fbref.com/en/squads/dc56fe14/Milan-Stats"
"899",2025,"Monaco","Ligue 1","team",28,34,671,430,281,288,102,338,623,54.3,285,350,70,280,357,1028,666,18,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"900",2025,"Monaco","Ligue 1","opponent",28,34,642,391,306,259,77,300,563,53.3,263,391,131,260,367,1009,892,30,"https://fbref.com/en/squads/fd6114db/Monaco-Stats"
"901",2025,"Montpellier","Ligue 1","team",35,34,630,379,301,264,65,311,610,51,299,368,122,246,265,895,733,25,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"902",2025,"Montpellier","Ligue 1","opponent",35,34,597,354,262,230,105,302,565,53.5,263,326,103,223,278,875,859,21,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats"
"903",2025,"Monza","Serie A","team",35,36,541,304,290,196,55,262,484,54.1,222,369,154,215,293,834,828,35,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"904",2025,"Monza","Serie A","opponent",35,36,534,321,197,247,90,216,430,50.2,214,294,73,221,211,745,731,11,"https://fbref.com/en/squads/21680aa4/Monza-Stats"
"905",2025,"Nantes","Ligue 1","team",30,34,644,374,337,224,83,321,566,56.7,245,402,116,286,285,929,1008,10,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"906",2025,"Nantes","Ligue 1","opponent",30,34,563,350,298,191,74,279,507,55,228,316,91,225,221,784,857,18,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats"
"907",2025,"Napoli","Serie A","team",27,36,517,310,229,231,57,250,455,54.9,205,303,96,207,263,780,774,11,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"908",2025,"Napoli","Serie A","opponent",27,36,584,348,282,229,73,277,507,54.6,230,425,149,276,318,902,785,25,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats"
"909",2025,"Newcastle Utd","Premier League","team",24,36,572,351,261,223,88,294,575,51.1,281,400,134,266,259,831,836,30,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"910",2025,"Newcastle Utd","Premier League","opponent",24,36,706,416,310,289,107,284,557,51,273,445,141,304,281,987,836,40,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats"
"911",2025,"Nice","Ligue 1","team",31,34,634,399,298,242,94,299,534,56,235,417,127,290,365,999,784,32,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"912",2025,"Nice","Ligue 1","opponent",31,34,661,448,286,288,87,347,642,54,295,390,121,269,312,973,774,19,"https://fbref.com/en/squads/132ebc33/Nice-Stats"
"913",2025,"Nott'ham Forest","Premier League","team",23,36,651,391,381,209,61,312,624,50,312,408,150,258,302,953,1155,23,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
"914",2025,"Nott'ham Forest","Premier League","opponent",23,36,523,341,238,197,88,220,475,46.3,255,343,116,227,254,777,827,35,"https://fbref.com/en/squads/e4a775cb/Nottingham-Forest-Stats"
"915",2025,"Osasuna","La Liga","team",25,36,591,354,287,230,74,302,594,50.8,292,371,97,274,255,846,861,15,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"916",2025,"Osasuna","La Liga","opponent",25,36,532,357,268,198,66,270,509,53,239,354,96,258,232,764,921,18,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats"
"917",2025,"Paris S-G","Ligue 1","team",28,34,619,386,242,266,111,325,606,53.6,281,359,103,256,265,884,493,19,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"918",2025,"Paris S-G","Ligue 1","opponent",28,34,722,454,419,233,70,393,757,51.9,364,420,142,278,337,1059,740,28,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats"
"919",2025,"Parma","Serie A","team",32,36,494,275,248,192,54,230,456,50.4,226,418,146,272,266,760,919,20,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
"920",2025,"Parma","Serie A","opponent",32,36,551,341,283,207,61,270,508,53.1,238,311,106,205,269,820,688,12,"https://fbref.com/en/squads/eab4234c/Parma-Stats"
"921",2025,"RB Leipzig","Bundesliga","team",29,34,544,334,248,222,74,259,525,49.3,266,500,156,344,268,812,990,29,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"922",2025,"RB Leipzig","Bundesliga","opponent",29,34,572,329,249,241,82,260,521,49.9,261,443,111,332,299,871,868,21,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats"
"923",2025,"Rayo Vallecano","La Liga","team",26,36,602,379,317,209,76,299,631,47.4,332,408,113,295,314,916,941,21,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"924",2025,"Rayo Vallecano","La Liga","opponent",26,36,595,375,267,249,79,283,550,51.5,267,439,119,320,306,901,949,23,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats"
"925",2025,"Real Madrid","La Liga","team",30,36,555,344,279,199,77,247,452,54.6,205,335,100,235,314,869,611,18,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"926",2025,"Real Madrid","La Liga","opponent",30,36,638,386,371,179,88,363,761,47.7,398,429,163,266,307,945,776,23,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats"
"927",2025,"Real Sociedad","La Liga","team",31,36,616,385,288,234,94,292,549,53.2,257,409,116,293,264,880,867,19,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"928",2025,"Real Sociedad","La Liga","opponent",31,36,563,357,290,199,74,285,554,51.4,269,381,91,290,273,836,966,13,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats"
"929",2025,"Reims","Ligue 1","team",34,34,559,360,312,176,71,285,551,51.7,266,391,145,246,290,849,957,20,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"930",2025,"Reims","Ligue 1","opponent",34,34,615,370,284,232,99,313,592,52.9,279,333,122,211,270,885,824,9,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats"
"931",2025,"Rennes","Ligue 1","team",35,34,596,363,282,234,80,296,510,58,214,350,96,254,337,933,738,14,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"932",2025,"Rennes","Ligue 1","opponent",35,34,674,413,333,243,98,328,599,54.8,271,376,111,265,356,1030,774,18,"https://fbref.com/en/squads/b3072e00/Rennes-Stats"
"933",2025,"Roma","Serie A","team",28,36,529,314,225,228,76,217,425,51.1,208,313,101,212,271,800,717,13,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"934",2025,"Roma","Serie A","opponent",28,36,521,313,263,195,63,251,446,56.3,195,381,145,236,256,777,804,19,"https://fbref.com/en/squads/cf74a709/Roma-Stats"
"935",2025,"Saint-Étienne","Ligue 1","team",32,34,581,372,291,216,74,297,595,49.9,298,404,135,269,325,906,854,26,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"936",2025,"Saint-Étienne","Ligue 1","opponent",32,34,603,392,301,200,102,296,534,55.4,238,340,104,236,309,912,635,15,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats"
"937",2025,"Sevilla","La Liga","team",35,36,617,369,301,233,83,293,520,56.3,227,345,81,264,342,959,890,17,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"938",2025,"Sevilla","La Liga","opponent",35,36,625,365,296,250,79,308,636,48.4,328,370,107,263,270,895,861,21,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats"
"939",2025,"Southampton","Premier League","team",35,36,616,358,289,256,71,268,557,48.1,289,407,186,221,291,907,921,49,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"940",2025,"Southampton","Premier League","opponent",35,36,645,384,243,279,123,313,599,52.3,286,343,120,223,298,943,709,9,"https://fbref.com/en/squads/33c895d4/Southampton-Stats"
"941",2025,"St. Pauli","Bundesliga","team",28,34,537,315,256,217,64,266,511,52.1,245,390,87,303,257,794,915,21,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
"942",2025,"St. Pauli","Bundesliga","opponent",28,34,463,276,214,196,53,201,380,52.9,179,380,125,255,245,708,908,28,"https://fbref.com/en/squads/54864664/St-Pauli-Stats"
"943",2025,"Strasbourg","Ligue 1","team",30,34,537,335,256,213,68,257,460,55.9,203,376,111,265,282,819,899,17,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"944",2025,"Strasbourg","Ligue 1","opponent",30,34,568,367,248,217,103,304,587,51.8,283,322,90,232,311,879,611,25,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats"
"945",2025,"Stuttgart","Bundesliga","team",29,34,477,282,197,199,81,254,476,53.4,222,401,104,297,299,776,776,20,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"946",2025,"Stuttgart","Bundesliga","opponent",29,34,585,348,298,231,56,273,536,50.9,263,379,125,254,303,888,887,14,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats"
"947",2025,"Torino","Serie A","team",30,36,444,247,208,173,63,225,417,54,192,323,129,194,269,713,845,21,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"948",2025,"Torino","Serie A","opponent",30,36,490,278,211,212,67,231,392,58.9,161,314,109,205,278,768,846,20,"https://fbref.com/en/squads/105360fe/Torino-Stats"
"949",2025,"Tottenham","Premier League","team",31,37,648,407,276,268,104,291,582,50,291,437,152,285,311,959,781,40,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"950",2025,"Tottenham","Premier League","opponent",31,37,832,532,399,323,110,418,721,58,303,496,136,360,383,1215,894,36,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats"
"951",2025,"Toulouse","Ligue 1","team",27,34,605,364,263,254,88,320,609,52.5,289,341,103,238,281,886,776,15,"https://fbref.com/en/squads/3f8c4b5f/Toulouse-Stats"
"952",2025,"Toulouse","Ligue 1","opponent",27,34,617,398,283,273,61,307,584,52.6,277,354,100,254,299,916,869,25,"https://fbref.com/en/squads/3f8c4b5f/Toulouse-Stats"
"953",2025,"Udinese","Serie A","team",30,36,537,332,263,211,63,263,478,55,215,369,122,247,290,827,830,25,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"954",2025,"Udinese","Serie A","opponent",30,36,562,335,266,223,73,285,557,51.2,272,309,100,209,250,812,839,15,"https://fbref.com/en/squads/04eea015/Udinese-Stats"
"955",2025,"Union Berlin","Bundesliga","team",28,34,537,318,266,223,48,270,508,53.1,238,407,110,297,312,849,1045,13,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"956",2025,"Union Berlin","Bundesliga","opponent",28,34,500,289,230,200,70,214,386,55.4,172,394,104,290,248,748,940,21,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats"
"957",2025,"Valencia","La Liga","team",32,36,606,390,317,214,75,302,540,55.9,238,343,91,252,286,892,919,18,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"958",2025,"Valencia","La Liga","opponent",32,36,633,369,282,278,73,308,536,57.5,228,389,91,298,271,904,867,18,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats"
"959",2025,"Valladolid","La Liga","team",37,36,559,333,324,186,49,261,536,48.7,275,425,153,272,297,856,876,27,"https://fbref.com/en/squads/17859612/Valladolid-Stats"
"960",2025,"Valladolid","La Liga","opponent",37,36,500,302,184,229,87,252,516,48.8,264,289,80,209,201,701,691,16,"https://fbref.com/en/squads/17859612/Valladolid-Stats"
"961",2025,"Venezia","Serie A","team",36,36,574,349,303,190,81,271,549,49.4,278,411,131,280,265,839,886,22,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"962",2025,"Venezia","Serie A","opponent",36,36,648,394,263,281,104,273,506,54,233,344,99,245,285,933,764,21,"https://fbref.com/en/squads/af5d5982/Venezia-Stats"
"963",2025,"Villarreal","La Liga","team",30,36,623,382,318,227,78,320,591,54.1,271,400,120,280,266,889,871,20,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"964",2025,"Villarreal","La Liga","opponent",30,36,541,332,272,179,90,266,523,50.9,257,383,118,265,280,821,797,22,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats"
"965",2025,"Werder Bremen","Bundesliga","team",23,34,552,321,245,241,66,277,522,53.1,245,454,144,310,315,867,851,27,"https://fbref.com/en/squads/62add3bf/Werder-Bremen-Stats"
"966",2025,"Werder Bremen","Bundesliga","opponent",23,34,496,305,218,202,76,241,436,55.3,195,440,122,318,317,813,873,18,"https://fbref.com/en/squads/62add3bf/Werder-Bremen-Stats"
"967",2025,"West Ham","Premier League","team",27,36,610,363,297,233,80,275,508,54.1,233,425,161,264,315,925,972,26,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"968",2025,"West Ham","Premier League","opponent",27,36,708,409,299,296,113,334,657,50.8,323,411,136,275,274,982,767,22,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats"
"969",2025,"Wolfsburg","Bundesliga","team",27,34,492,300,257,176,59,246,539,45.6,293,433,133,300,313,805,976,19,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"970",2025,"Wolfsburg","Bundesliga","opponent",27,34,484,289,241,163,80,268,477,56.2,209,419,118,301,308,792,829,29,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats"
"971",2025,"Wolves","Premier League","team",31,36,758,446,397,290,71,345,636,54.2,291,426,136,290,291,1049,907,24,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
"972",2025,"Wolves","Premier League","opponent",31,36,639,396,255,285,99,296,599,49.4,303,368,100,268,296,935,748,37,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats"
