"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
"346",2022,"Reims","Ligue 1","opponent",35,38,17907,21846,82,321293,105893,7795,8790,88.7,7553,8589,87.9,2004,3245,61.8,26,30.4,36.5,-4.4,366,1406,314,91,1614,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"347",2022,"Rennes","Ligue 1","team",28,38,17605,21263,82.8,330949,109096,7052,8029,87.8,7902,8886,88.9,2224,3332,66.7,61,47.1,45.8,13.9,426,1287,367,89,1737,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"348",2022,"Rennes","Ligue 1","opponent",28,38,13060,16756,77.9,237254,84014,5824,6687,87.1,5106,6004,85,1620,2929,55.3,27,29.7,30.7,-2.7,261,986,202,72,1172,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"349",2022,"Roma","Serie A","team",29,38,15221,18828,80.8,286185,100442,6118,7018,87.2,6937,7898,87.8,1874,3044,61.6,31,46.3,38.3,-15.3,434,1200,332,70,1587,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"350",2022,"Roma","Serie A","opponent",29,38,14445,17956,80.4,250292,91379,6695,7514,89.1,5805,6688,86.8,1498,2655,56.4,23,26.2,21.6,-3.2,284,1046,231,62,1275,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"351",2022,"Saint-Étienne","Ligue 1","team",39,38,13880,17876,77.6,248220,88275,6137,7086,86.6,5607,6671,84.1,1593,2972,53.6,25,26.2,26.2,-1.2,312,1058,200,62,1400,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"352",2022,"Saint-Étienne","Ligue 1","opponent",39,38,15123,19112,79.1,265609,100200,6920,7897,87.6,6014,7126,84.4,1648,2864,57.5,57,42.9,37.6,14.1,346,1137,258,77,1445,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"353",2022,"Salernitana","Serie A","team",42,38,10680,14461,73.9,195791,85345,4826,5745,84,4093,5155,79.4,1387,2552,54.3,19,24.8,25.1,-5.8,305,841,222,99,1031,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"354",2022,"Salernitana","Serie A","opponent",42,38,17458,21188,82.4,304735,104442,8056,8997,89.5,7042,8099,86.9,1828,2930,62.4,58,48.2,43.4,9.8,446,1346,395,90,1705,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"355",2022,"Sampdoria","Serie A","team",34,38,12901,17022,75.8,235384,91587,5582,6565,85,5317,6436,82.6,1566,2904,53.9,29,26.2,27.6,2.8,295,921,266,89,1187,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"356",2022,"Sampdoria","Serie A","opponent",34,38,15997,20027,79.9,276708,96554,7502,8431,89,6361,7517,84.6,1653,2905,56.9,41,38,36.5,3,398,1194,349,89,1548,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"357",2022,"Sassuolo","Serie A","team",29,38,17027,20327,83.8,290090,104090,8123,8959,90.7,6598,7443,88.6,1724,2681,64.3,39,39,33.8,0,431,1178,316,55,1507,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"358",2022,"Sassuolo","Serie A","opponent",29,38,13305,16791,79.2,233994,91908,6061,6905,87.8,5321,6197,85.9,1427,2452,58.2,48,50,45,-2,412,962,351,89,1363,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"359",2022,"Sevilla","La Liga","team",33,38,18327,22234,82.4,341688,109518,7686,8529,90.1,7941,8940,88.8,2275,3745,60.7,40,32.5,34.6,7.5,342,1207,305,112,1596,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"360",2022,"Sevilla","La Liga","opponent",33,38,11300,15095,74.9,204753,79517,5021,5924,84.8,4475,5445,82.2,1367,2778,49.2,19,25,29.4,-6,298,900,239,67,1182,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"361",2022,"Southampton","Premier League","team",25,38,12505,16941,73.8,211003,80089,6089,7173,84.9,4893,6093,80.3,1112,2591,42.9,26,32.5,28.7,-6.5,353,1016,249,58,1326,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"362",2022,"Southampton","Premier League","opponent",25,38,14361,18812,76.3,252156,96214,6549,7740,84.6,5804,7009,82.8,1499,2833,52.9,47,45.7,34.4,1.3,365,1185,338,82,1497,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"363",2022,"Spezia","Serie A","team",30,38,11650,15503,75.1,210448,83575,5218,6112,85.4,4666,5591,83.5,1421,2833,50.2,25,27.9,22.7,-2.9,280,827,209,60,999,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"364",2022,"Spezia","Serie A","opponent",30,38,16843,20741,81.2,295820,104909,7556,8589,88,7123,8112,87.8,1671,2875,58.1,44,44.5,37.9,-0.5,484,1334,371,88,1654,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"365",2022,"Strasbourg","Ligue 1","team",26,38,14576,18653,78.1,269517,97463,6112,7060,86.6,6190,7296,84.8,1856,3259,56.9,40,39.6,41.9,0.4,348,1184,334,108,1589,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"366",2022,"Strasbourg","Ligue 1","opponent",26,38,15468,19277,80.2,282244,96615,6600,7602,86.8,6617,7611,86.9,1815,3076,59,31,31.3,31.1,-0.3,307,1058,212,63,1334,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"367",2022,"Stuttgart","Bundesliga","team",34,34,13753,17353,79.3,244827,91553,6094,7015,86.9,5735,6674,85.9,1484,2611,56.8,31,33.1,37.8,-2.1,337,976,239,60,1269,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"368",2022,"Stuttgart","Bundesliga","opponent",34,34,13134,16993,77.3,233843,91408,5716,6683,85.5,5579,6581,84.8,1372,2683,51.1,44,40.4,46.3,3.6,372,1000,286,75,1292,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"369",2022,"Torino","Serie A","team",31,38,13943,18082,77.1,249442,87682,6255,7220,86.6,5904,6933,85.2,1434,2885,49.7,27,36.3,31.3,-9.3,364,1153,271,95,1320,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"370",2022,"Torino","Serie A","opponent",31,38,11475,15759,72.8,212519,91416,4958,6028,82.2,4659,5818,80.1,1510,2969,50.9,25,25.2,25.6,-0.2,281,875,217,58,1027,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"371",2022,"Tottenham","Premier League","team",25,38,17204,20696,83.1,283871,93464,8270,9143,90.5,6856,7812,87.8,1376,2371,58,50,47,41.3,3,379,1172,338,81,1459,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"372",2022,"Tottenham","Premier League","opponent",25,38,15570,19252,80.9,276489,89355,6902,7766,88.9,6689,7670,87.2,1575,2812,56,29,30.2,35.7,-1.2,359,1222,260,65,1443,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"373",2022,"Troyes","Ligue 1","team",35,38,13093,16828,77.8,232760,90537,6026,6920,87.1,5156,6130,84.1,1466,2726,53.8,23,27,27,-4,285,937,216,85,1216,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"374",2022,"Troyes","Ligue 1","opponent",35,38,17526,21179,82.8,318235,105313,7105,8016,88.6,7972,8974,88.8,1923,3069,62.7,30,35.6,40.5,-5.6,339,1366,328,81,1739,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"375",2022,"Udinese","Serie A","team",29,38,11650,15251,76.4,201058,80592,5511,6357,86.7,4617,5570,82.9,1128,2322,48.6,36,36.6,29.9,-0.6,375,905,280,54,1226,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"376",2022,"Udinese","Serie A","opponent",29,38,16858,20623,81.7,303330,104121,7197,8138,88.4,7450,8452,88.1,1794,2903,61.8,39,36.9,32.5,2.1,347,1269,304,86,1573,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"377",2022,"Union Berlin","Bundesliga","team",28,34,10673,14818,72,204003,82846,4154,5080,81.8,4744,5871,80.8,1458,2914,50,33,31.5,31.7,1.5,299,815,248,111,1123,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"378",2022,"Union Berlin","Bundesliga","opponent",28,34,15211,19206,79.2,274584,99791,6456,7425,86.9,6715,7777,86.3,1621,2977,54.5,28,27.1,31.8,0.9,292,962,244,69,1280,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"379",2022,"Valencia","La Liga","team",34,38,9627,13777,69.9,187440,77723,3923,4782,82,3835,4951,77.5,1506,3098,48.6,30,25.4,27.4,4.6,288,900,256,75,1202,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"380",2022,"Valencia","La Liga","opponent",34,38,13730,17920,76.6,244102,96311,6345,7234,87.7,5254,6418,81.9,1618,3095,52.3,34,32.3,30.7,1.7,330,1061,275,77,1392,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"381",2022,"Venezia","Serie A","team",39,38,11575,15320,75.6,214514,84877,4947,5783,85.5,4826,5800,83.2,1487,2780,53.5,23,26.4,23.4,-3.4,250,802,215,77,1088,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"382",2022,"Venezia","Serie A","opponent",39,38,17187,21142,81.3,307341,105540,7550,8576,88,7173,8237,87.1,1961,3108,63.1,39,47.9,44.7,-8.9,488,1414,427,114,1719,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"383",2022,"Villarreal","La Liga","team",29,38,16679,20401,81.8,294002,103203,7388,8290,89.1,7135,8109,88,1669,2743,60.8,51,50.9,49.9,0.1,363,1278,349,66,1698,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"384",2022,"Villarreal","La Liga","opponent",29,38,11881,15636,76,216502,79444,5234,5996,87.3,4744,5663,83.8,1462,2897,50.5,20,30.2,28.2,-10.2,294,894,229,80,1095,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"385",2022,"Watford","Premier League","team",30,38,10423,14641,71.2,193942,80054,4505,5496,82,4270,5325,80.2,1330,2904,45.8,26,32.5,22.4,-6.5,298,834,213,70,1070,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"386",2022,"Watford","Premier League","opponent",30,38,17339,21809,79.5,306184,104570,7667,8781,87.3,7477,8759,85.4,1713,3083,55.6,56,49.3,41,6.7,425,1434,381,102,1742,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"387",2022,"West Ham","Premier League","team",25,38,14326,18378,78,251152,89191,6627,7493,88.4,5789,6856,84.4,1479,2906,50.9,46,37.4,32.4,8.6,320,1106,271,87,1449,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"388",2022,"West Ham","Premier League","opponent",25,38,16243,20172,80.5,274834,94799,7672,8611,89.1,6637,7768,85.4,1391,2684,51.8,38,39.9,36.6,-1.9,415,1252,344,78,1536,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"389",2022,"Wolfsburg","Bundesliga","team",30,34,12596,16439,76.6,238876,90051,4894,5882,83.2,5811,6785,85.6,1568,2774,56.5,25,33.8,38.8,-8.8,295,862,253,69,1220,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"390",2022,"Wolfsburg","Bundesliga","opponent",30,34,12400,16308,76,221921,86002,5429,6384,85,5243,6292,83.3,1353,2607,51.9,39,32.2,34.7,6.8,310,972,300,77,1321,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"391",2022,"Wolves","Premier League","team",26,38,15253,19103,79.8,275607,92814,6533,7415,88.1,6610,7664,86.2,1718,3005,57.2,22,26.4,23.4,-4.4,294,1096,212,57,1283,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"392",2022,"Wolves","Premier League","opponent",26,38,15751,19655,80.1,266604,92925,7523,8446,89.1,6393,7494,85.3,1355,2541,53.3,23,38.6,36.1,-15.6,369,1188,308,61,1520,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"393",2023,"Ajaccio","Ligue 1","team",36,38,11216,15286,73.4,206467,81586,4741,5780,82,4578,5701,80.3,1448,2889,50.1,12,22.8,23.4,-10.8,234,954,188,71,1169,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"394",2023,"Ajaccio","Ligue 1","opponent",36,38,16356,20436,80,298602,99155,6775,7903,85.7,7174,8331,86.1,1872,3174,59,49,34.9,35,14.1,297,1308,310,66,1696,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"395",2023,"Almería","La Liga","team",29,38,12151,15855,76.6,225475,89276,5232,6003,87.2,5084,6022,84.4,1512,2911,51.9,33,32.5,28.1,0.5,316,846,218,81,1090,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"396",2023,"Almería","La Liga","opponent",29,38,15420,19392,79.5,271389,96958,7336,8173,89.8,6009,7055,85.2,1644,2972,55.3,49,49.5,49.2,-0.5,423,1406,370,91,1707,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"397",2023,"Angers","Ligue 1","team",33,38,14103,17463,80.8,252709,88748,5934,6810,87.1,6249,7208,86.7,1435,2536,56.6,18,28,27.6,-10,276,1124,214,65,1393,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"398",2023,"Angers","Ligue 1","opponent",33,38,16447,19945,82.5,298240,100644,6859,7828,87.6,7221,8163,88.5,1809,2900,62.4,57,42.2,38.7,14.8,347,1274,310,80,1600,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"399",2023,"Arsenal","Premier League","team",26,38,18281,21969,83.2,310206,100635,8542,9478,90.1,7825,8821,88.7,1454,2548,57.1,64,53.5,46.8,10.5,443,1637,459,62,2049,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"400",2023,"Arsenal","Premier League","opponent",26,38,11424,15090,75.7,202608,76723,5278,6079,86.8,4656,5577,83.5,1174,2519,46.6,27,31.6,26,-4.6,259,778,201,45,907,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"401",2023,"Aston Villa","Premier League","team",26,38,13782,17396,79.2,244073,87581,6111,6947,88,5979,6934,86.2,1345,2579,52.2,35,38.8,31.6,-3.8,318,964,268,80,1242,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"402",2023,"Aston Villa","Premier League","opponent",26,38,14277,18089,78.9,255169,89828,6523,7424,87.9,5885,6859,85.8,1554,2778,55.9,25,36.1,28.7,-11.1,321,1096,282,65,1323,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"403",2023,"Atalanta","Serie A","team",27,38,15462,19507,79.3,267971,97492,7245,8234,88,6234,7350,84.8,1525,2778,54.9,42,42.7,40.8,-0.7,405,1184,385,89,1637,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"404",2023,"Atalanta","Serie A","opponent",27,38,15427,19505,79.1,273586,101214,6905,7793,88.6,6372,7476,85.2,1676,3037,55.2,35,30.5,25.9,4.5,330,1087,255,70,1264,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"405",2023,"Athletic Club","La Liga","team",26,38,14440,18630,77.5,261620,96037,6451,7431,86.8,6030,7262,83,1634,2878,56.8,33,38.9,35.7,-5.9,413,1385,341,107,1816,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"406",2023,"Athletic Club","La Liga","opponent",26,38,13537,17573,77,245545,92725,6176,7079,87.2,5335,6384,83.6,1644,3105,52.9,28,26.9,27.7,1.1,286,913,253,70,1212,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"407",2023,"Atlético Madrid","La Liga","team",27,38,16814,20488,82.1,277627,101839,8616,9432,91.3,6028,7038,85.6,1549,2765,56,51,48,40,3,418,1200,335,68,1571,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"408",2023,"Atlético Madrid","La Liga","opponent",27,38,16384,20021,81.8,301152,100162,6990,7841,89.1,7186,8112,88.6,1852,3099,59.8,22,31.3,31.5,-9.3,331,1304,267,93,1634,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"409",2023,"Augsburg","Bundesliga","team",34,34,8422,12742,66.1,169408,75215,3104,4032,77,3844,5050,76.1,1253,2819,44.4,29,24.3,24.6,4.7,240,662,191,44,847,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"410",2023,"Augsburg","Bundesliga","opponent",34,34,13841,18024,76.8,252155,99254,5992,6995,85.7,5949,7081,84,1561,2925,53.4,46,45.7,49,0.3,400,1117,325,88,1458,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"411",2023,"Auxerre","Ligue 1","team",33,38,12386,15989,77.5,240572,90967,4837,5709,84.7,5262,6177,85.2,1838,3237,56.8,17,27.3,25.6,-10.3,301,1020,243,82,1284,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"412",2023,"Auxerre","Ligue 1","opponent",33,38,17165,21041,81.6,302893,106544,7520,8588,87.6,7334,8452,86.8,1699,2884,58.9,45,44.9,42.2,0.1,353,1494,343,88,1837,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"413",2023,"Barcelona","La Liga","team",29,38,21298,24733,86.1,364375,115139,10267,11175,91.9,8599,9543,90.1,1990,2923,68.1,56,60.1,66.6,-4.1,449,1859,482,104,2182,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
"414",2023,"Barcelona","La Liga","opponent",29,38,10316,13758,75,190049,78390,4734,5458,86.7,3903,4724,82.6,1358,2606,52.1,10,23,21.6,-13,244,747,198,61,955,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
"415",2023,"Bayern Munich","Bundesliga","team",28,34,19404,22716,85.4,335478,115394,8781,9678,90.7,8580,9490,90.4,1653,2553,64.7,67,56.6,63.6,10.4,488,1561,474,70,2041,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
"416",2023,"Bayern Munich","Bundesliga","opponent",28,34,9411,12829,73.4,177710,76294,4054,4829,84,3857,4768,80.9,1260,2389,52.7,22,21.9,23.3,0.1,216,677,180,46,879,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
"417",2023,"Betis","La Liga","team",30,38,14678,18249,80.4,245275,92460,7288,8070,90.3,5334,6273,85,1432,2667,53.7,26,34.6,31.7,-8.6,310,988,270,54,1272,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
"418",2023,"Betis","La Liga","opponent",30,38,14220,17964,79.2,252008,95359,6584,7458,88.3,5828,6839,85.2,1478,2672,55.3,28,37,35.7,-9,326,1182,302,86,1571,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
"419",2023,"Bochum","Bundesliga","team",26,34,9209,13549,68,185905,86106,3742,4704,79.5,3734,4954,75.4,1534,3145,48.8,28,28.4,31.4,-0.4,289,856,225,73,1022,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
"420",2023,"Bochum","Bundesliga","opponent",26,34,11742,16038,73.2,219649,90652,5106,6094,83.8,4821,6031,79.9,1535,3027,50.7,40,39.4,41.8,0.6,371,908,325,73,1247,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
"421",2023,"Bologna","Serie A","team",27,38,16763,20552,81.6,290293,103110,7901,8808,89.7,6726,7738,86.9,1675,2874,58.3,41,31.5,26,9.5,371,1120,246,67,1366,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
"422",2023,"Bologna","Serie A","opponent",27,38,13164,16931,77.8,234130,89159,5899,6781,87,5442,6412,84.9,1412,2682,52.6,29,31.6,29.2,-2.6,353,1034,283,86,1294,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
"423",2023,"Bournemouth","Premier League","team",31,38,11715,15381,76.2,206704,82672,5412,6278,86.2,4751,5644,84.2,1192,2491,47.9,24,28.4,26.3,-4.4,261,850,237,75,1006,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
"424",2023,"Bournemouth","Premier League","opponent",31,38,18709,22764,82.2,328529,107187,8431,9452,89.2,8068,9207,87.6,1777,2972,59.8,49,45.3,44.6,3.7,455,1615,430,95,1988,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
"425",2023,"Brentford","Premier League","team",25,38,11317,15551,72.8,209962,87002,5142,6116,84.1,4475,5602,79.9,1438,2947,48.8,36,38.4,30.5,-2.4,284,922,279,87,1131,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
"426",2023,"Brentford","Premier League","opponent",25,38,15959,20073,79.5,264065,90400,7989,8970,89.1,6154,7254,84.8,1318,2713,48.6,30,35.7,37.2,-5.7,417,1368,363,84,1540,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
"427",2023,"Brest","Ligue 1","team",29,38,12486,16452,75.9,242407,93329,4874,5833,83.6,5395,6456,83.6,1807,3246,55.7,28,29.5,30.9,-1.5,314,1027,243,94,1311,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
"428",2023,"Brest","Ligue 1","opponent",29,38,16383,20233,81,288921,104110,6993,8078,86.6,7252,8318,87.2,1592,2751,57.9,34,38.2,42.1,-4.2,369,1457,367,85,1926,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
"429",2023,"Brighton","Premier League","team",29,38,19210,22888,83.9,319736,106474,9346,10305,90.7,7892,8919,88.5,1463,2462,59.4,46,52.2,44.7,-6.2,480,1459,391,78,1849,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
"430",2023,"Brighton","Premier League","opponent",29,38,11658,15116,77.1,200962,76693,5500,6255,87.9,4775,5646,84.6,1061,2361,44.9,34,33.7,27.1,0.3,293,782,236,50,1026,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
"431",2023,"Celta Vigo","La Liga","team",26,38,14700,18499,79.5,267004,91075,6259,7148,87.6,6536,7569,86.4,1565,2844,55,31,30.8,31.6,0.2,353,1143,274,77,1403,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
"432",2023,"Celta Vigo","La Liga","opponent",26,38,14618,18416,79.4,264587,95274,6485,7336,88.4,6036,7073,85.3,1704,2985,57.1,35,30.5,29.2,4.5,279,1132,218,89,1297,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
"433",2023,"Chelsea","Premier League","team",32,38,19147,22836,83.8,316440,104718,9510,10494,90.6,7700,8709,88.4,1461,2499,58.5,27,38.6,35.3,-11.6,376,1426,370,68,1737,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
"434",2023,"Chelsea","Premier League","opponent",32,38,12591,16256,77.5,219610,84778,5875,6743,87.1,5133,6094,84.2,1242,2398,51.8,32,39.9,30.1,-7.9,321,967,240,59,1203,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
"435",2023,"Clermont Foot","Ligue 1","team",28,38,14212,17961,79.1,256952,96617,6081,7055,86.2,6018,7037,85.5,1613,2887,55.9,26,27.7,28.5,-1.7,267,1004,239,62,1304,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
"436",2023,"Clermont Foot","Ligue 1","opponent",28,38,15740,19391,81.2,281991,98164,6701,7700,87,6815,7858,86.7,1665,2763,60.3,33,35.4,37.4,-2.4,335,1463,293,71,1688,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
"437",2023,"Cremonese","Serie A","team",33,38,10872,15041,72.3,200114,82419,4733,5616,84.3,4640,5790,80.1,1236,2782,44.4,18,24.3,21.9,-6.3,325,936,275,107,1107,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
"438",2023,"Cremonese","Serie A","opponent",33,38,16894,21008,80.4,305504,110776,7478,8539,87.6,7053,8191,86.1,1949,3246,60,46,49.1,40.9,-3.1,443,1215,351,92,1615,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
"439",2023,"Crystal Palace","Premier League","team",26,38,13395,17308,77.4,238779,88389,6005,6901,87,5794,6772,85.6,1309,2751,47.6,29,29,23.8,0,316,1013,239,51,1243,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
"440",2023,"Crystal Palace","Premier League","opponent",26,38,16316,20332,80.2,280950,99352,7628,8660,88.1,6712,7780,86.3,1522,2746,55.4,32,34.5,33.7,-2.5,339,1214,353,84,1592,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
"441",2023,"Cádiz","La Liga","team",38,38,9940,13952,71.2,190101,78677,4341,5147,84.3,3874,4864,79.6,1452,3117,46.6,20,27.7,24.7,-7.7,269,830,192,93,969,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
