"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"330",2022,"Nice","Ligue 1","opponent",27,26,48.4,38,418,3420,38,36,24,60,32,4,5,59,3,42.5,38.5,29.8,68.3,577,1396,0.95,0.63,1.58,0.84,1.47,1.12,0.78,1.9,1.01,1.8,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
"331",2022,"Norwich City","Premier League","team",28,26.2,42.9,38,418,3420,38,21,16,37,18,3,3,57,1,32.3,30,24.3,54.3,566,1031,0.55,0.42,0.97,0.47,0.89,0.85,0.64,1.49,0.79,1.43,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
"332",2022,"Norwich City","Premier League","opponent",28,26.8,57.5,38,418,3420,38,82,57,139,73,9,12,62,2,75.5,66.3,54.4,120.7,822,1773,2.16,1.5,3.66,1.92,3.42,1.99,1.43,3.42,1.75,3.18,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
"333",2022,"Osasuna","La Liga","team",29,27.7,46.9,38,418,3420,38,37,23,60,31,6,8,84,2,36.7,30.7,22.9,53.6,417,1328,0.97,0.61,1.58,0.82,1.42,0.96,0.6,1.57,0.81,1.41,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
"334",2022,"Osasuna","La Liga","opponent",29,27.6,53.3,38,418,3420,38,49,37,86,45,4,7,73,1,46.3,40.8,32.5,73.2,722,1330,1.29,0.97,2.26,1.18,2.16,1.22,0.85,2.07,1.07,1.93,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
"335",2022,"Paris S-G","Ligue 1","team",36,27.8,63,38,418,3420,38,88,65,153,81,7,8,79,4,76.7,70.6,55.9,126.6,877,2055,2.32,1.71,4.03,2.13,3.84,2.02,1.47,3.49,1.86,3.33,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
"336",2022,"Paris S-G","Ligue 1","opponent",36,25.7,36.6,38,418,3420,38,35,25,60,32,3,3,74,5,39.8,37.4,29.4,66.8,700,1090,0.92,0.66,1.58,0.84,1.5,1.05,0.77,1.82,0.98,1.76,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
"337",2022,"RB Leipzig","Bundesliga","team",29,25.3,56.1,34,374,3060,34,72,53,125,64,8,9,49,0,64.5,58.4,49.2,107.6,542,1467,2.12,1.56,3.68,1.88,3.44,1.9,1.45,3.34,1.72,3.16,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
"338",2022,"RB Leipzig","Bundesliga","opponent",29,26,43.4,34,374,3060,34,36,23,59,33,3,3,68,4,40.1,37.7,27.9,65.6,451,986,1.06,0.68,1.74,0.97,1.65,1.18,0.82,2,1.11,1.93,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
"339",2022,"Rayo Vallecano","La Liga","team",28,27.5,49.9,38,418,3420,38,38,28,66,34,4,4,101,3,42.8,39.7,30.7,70.3,697,1312,1,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
"340",2022,"Rayo Vallecano","La Liga","opponent",28,27.6,50.1,38,418,3420,38,49,33,82,42,7,9,110,3,48.4,41.5,34.7,76.1,603,1330,1.29,0.87,2.16,1.11,1.97,1.27,0.91,2.19,1.09,2,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
"341",2022,"Real Madrid","La Liga","team",31,27.7,59.9,38,418,3420,38,80,59,139,72,8,12,76,0,71.7,62.2,50.7,112.9,1029,2078,2.11,1.55,3.66,1.89,3.45,1.89,1.33,3.22,1.64,2.97,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
"342",2022,"Real Madrid","La Liga","opponent",31,27.6,34,38,418,3420,38,31,20,51,28,3,5,82,3,43.9,39.8,32.2,72,632,1257,0.82,0.53,1.34,0.74,1.26,1.15,0.85,2,1.05,1.89,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
"343",2022,"Real Sociedad","La Liga","team",32,25.7,54.3,38,418,3420,38,40,22,62,31,9,10,77,4,51.5,43.8,32.9,76.7,667,1462,1.05,0.58,1.63,0.82,1.39,1.36,0.87,2.22,1.15,2.02,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
"344",2022,"Real Sociedad","La Liga","opponent",32,27.7,45.3,38,418,3420,38,37,28,65,32,5,6,95,2,38.7,34,28.1,62.1,587,1206,0.97,0.74,1.71,0.84,1.58,1.02,0.74,1.76,0.89,1.63,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
"345",2022,"Reims","Ligue 1","team",35,24,42.2,38,418,3420,38,42,27,69,38,4,6,68,7,37.7,32.8,26,58.8,614,1185,1.11,0.71,1.82,1,1.71,0.99,0.68,1.68,0.86,1.55,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"346",2022,"Reims","Ligue 1","opponent",35,25.9,57.8,38,418,3420,38,44,26,70,39,5,7,76,6,46.4,40.9,30.4,71.3,749,1614,1.16,0.68,1.84,1.03,1.71,1.22,0.8,2.02,1.08,1.88,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"347",2022,"Rennes","Ligue 1","team",28,25.3,55.9,38,418,3420,38,81,61,142,77,4,4,56,2,62.8,59.6,47.1,106.7,676,1737,2.13,1.61,3.74,2.03,3.63,1.65,1.24,2.89,1.57,2.81,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"348",2022,"Rennes","Ligue 1","opponent",28,25.8,43.7,38,418,3420,38,39,27,66,34,5,6,73,2,42.9,38.3,29.7,68,560,1172,1.03,0.71,1.74,0.89,1.61,1.13,0.78,1.91,1.01,1.79,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"349",2022,"Roma","Serie A","team",29,26.4,51.4,38,418,3420,38,58,31,89,51,7,9,111,8,65.1,58.1,46.3,104.4,733,1587,1.53,0.82,2.34,1.34,2.16,1.71,1.22,2.93,1.53,2.75,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"350",2022,"Roma","Serie A","opponent",29,26.8,48.6,38,418,3420,38,41,23,64,36,5,6,106,8,38.4,33.6,26.2,59.8,646,1275,1.08,0.61,1.68,0.95,1.55,1.01,0.69,1.7,0.89,1.57,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"351",2022,"Saint-Étienne","Ligue 1","team",39,25.1,48.5,38,418,3420,38,41,25,66,36,5,5,81,5,38.3,34.5,26.2,60.7,685,1400,1.08,0.66,1.74,0.95,1.61,1.01,0.69,1.7,0.91,1.6,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"352",2022,"Saint-Étienne","Ligue 1","opponent",39,26.1,50.7,38,418,3420,38,73,57,130,65,8,8,69,1,58.2,52.1,42.9,94.9,571,1445,1.92,1.5,3.42,1.71,3.21,1.53,1.13,2.66,1.37,2.5,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"353",2022,"Salernitana","Serie A","team",42,27.7,41.2,38,418,3420,38,32,19,51,28,4,5,94,5,36.5,32.9,24.8,57.7,528,1031,0.84,0.5,1.34,0.74,1.24,0.96,0.65,1.61,0.87,1.52,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"354",2022,"Salernitana","Serie A","opponent",42,26.8,59,38,418,3420,38,76,58,134,70,6,8,98,8,65.2,59.1,48.2,107.3,840,1705,2,1.53,3.53,1.84,3.37,1.72,1.27,2.99,1.55,2.82,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"355",2022,"Sampdoria","Serie A","team",34,29,46.1,38,418,3420,38,42,29,71,40,2,4,94,4,36.7,33.4,26.2,59.6,467,1187,1.11,0.76,1.87,1.05,1.82,0.97,0.69,1.66,0.88,1.57,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"356",2022,"Sampdoria","Serie A","opponent",34,26.7,54.1,38,418,3420,38,61,41,102,58,3,4,82,2,56.1,53,38,91,807,1548,1.61,1.08,2.68,1.53,2.61,1.48,1,2.48,1.39,2.39,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"357",2022,"Sassuolo","Serie A","team",29,26.1,54.9,38,418,3420,38,60,39,99,53,7,7,92,4,55.7,50.2,39,89.2,815,1507,1.58,1.03,2.61,1.39,2.42,1.46,1.03,2.49,1.32,2.35,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"358",2022,"Sassuolo","Serie A","opponent",29,26.8,44.8,38,418,3420,38,65,48,113,57,8,9,83,6,66.4,59.3,50,109.2,699,1363,1.71,1.26,2.97,1.5,2.76,1.75,1.31,3.06,1.56,2.87,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"359",2022,"Sevilla","La Liga","team",33,28.6,59.4,38,418,3420,38,51,40,91,49,2,3,97,4,42.4,40,32.5,72.5,625,1596,1.34,1.05,2.39,1.29,2.34,1.12,0.86,1.97,1.05,1.91,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"360",2022,"Sevilla","La Liga","opponent",33,27.8,40.2,38,418,3420,38,30,19,49,28,2,4,98,4,36.9,33.8,25,58.9,521,1182,0.79,0.5,1.29,0.74,1.24,0.97,0.66,1.63,0.89,1.55,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"361",2022,"Southampton","Premier League","team",25,25.7,47.7,38,418,3420,38,41,26,67,37,4,4,65,2,44.8,41.6,32.5,74.1,728,1326,1.08,0.68,1.76,0.97,1.66,1.18,0.85,2.03,1.1,1.95,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"362",2022,"Southampton","Premier League","opponent",25,26.8,52.1,38,418,3420,38,65,47,112,63,2,2,64,1,60,58.5,45.7,104.3,647,1497,1.71,1.24,2.95,1.66,2.89,1.58,1.2,2.78,1.54,2.74,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"363",2022,"Spezia","Serie A","team",30,24.4,42.7,38,418,3420,38,38,25,63,35,3,5,88,4,40.1,36.2,27.9,64.1,511,999,1,0.66,1.66,0.92,1.58,1.05,0.73,1.79,0.95,1.69,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"364",2022,"Spezia","Serie A","opponent",30,27,57.3,38,418,3420,38,68,44,112,58,10,13,85,2,64.4,54.4,44.5,98.9,722,1654,1.79,1.16,2.95,1.53,2.68,1.69,1.17,2.87,1.43,2.6,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"365",2022,"Strasbourg","Ligue 1","team",26,27,49.5,38,418,3420,38,56,40,96,50,6,8,72,3,55.6,49.4,39.6,89,573,1589,1.47,1.05,2.53,1.32,2.37,1.46,1.04,2.51,1.3,2.34,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"366",2022,"Strasbourg","Ligue 1","opponent",26,25.9,50.5,38,418,3420,38,42,31,73,38,4,4,78,4,43.5,40.4,31.3,71.7,694,1334,1.11,0.82,1.92,1,1.82,1.15,0.82,1.97,1.06,1.89,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"367",2022,"Stuttgart","Bundesliga","team",34,24,50.7,34,374,3060,34,40,31,71,39,1,3,64,2,43.7,41.4,33.1,74.5,571,1269,1.18,0.91,2.09,1.15,2.06,1.29,0.97,2.26,1.22,2.19,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"368",2022,"Stuttgart","Bundesliga","opponent",34,26.3,49.3,34,374,3060,34,58,44,102,54,4,4,58,2,54,50.9,40.4,91.3,544,1292,1.71,1.29,3,1.59,2.88,1.59,1.19,2.78,1.5,2.69,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"369",2022,"Torino","Serie A","team",31,25.2,53.3,38,418,3420,38,43,27,70,37,6,6,89,3,48.7,44.1,36.3,80.4,628,1320,1.13,0.71,1.84,0.97,1.68,1.28,0.96,2.24,1.16,2.12,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"370",2022,"Torino","Serie A","opponent",31,26.8,46.4,38,418,3420,38,41,25,66,32,9,11,96,7,38.9,30.3,25.2,55.5,468,1027,1.08,0.66,1.74,0.84,1.5,1.02,0.66,1.69,0.8,1.46,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"371",2022,"Tottenham","Premier League","team",25,26.5,51.8,38,418,3420,38,63,50,113,58,5,5,69,1,61.2,57.3,47,104.4,791,1459,1.66,1.32,2.97,1.53,2.84,1.61,1.24,2.85,1.51,2.75,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"372",2022,"Tottenham","Premier League","opponent",25,26.8,48,38,418,3420,38,39,29,68,37,2,2,83,6,39.3,37.7,30.2,67.9,653,1443,1.03,0.76,1.79,0.97,1.74,1.03,0.79,1.83,0.99,1.79,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"373",2022,"Troyes","Ligue 1","team",35,27.1,44.4,38,418,3420,38,35,23,58,29,6,7,75,6,39.2,33.8,27,60.8,598,1216,0.92,0.61,1.53,0.76,1.37,1.03,0.71,1.74,0.89,1.6,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"374",2022,"Troyes","Ligue 1","opponent",35,25.9,55.8,38,418,3420,38,51,30,81,41,10,10,89,7,50.8,42.9,35.6,78.5,638,1739,1.34,0.79,2.13,1.08,1.87,1.34,0.94,2.27,1.13,2.07,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"375",2022,"Udinese","Serie A","team",29,26.2,42.7,38,418,3420,38,58,36,94,55,3,4,95,6,51.3,48.2,36.6,84.8,669,1226,1.53,0.95,2.47,1.45,2.39,1.35,0.96,2.31,1.27,2.23,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"376",2022,"Udinese","Serie A","opponent",29,26.8,57.7,38,418,3420,38,57,39,96,52,5,7,107,6,52.4,47.2,36.9,84.1,677,1573,1.5,1.03,2.53,1.37,2.39,1.38,0.97,2.35,1.24,2.21,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"377",2022,"Union Berlin","Bundesliga","team",28,28.3,43.7,34,374,3060,34,50,33,83,45,5,5,62,1,47,43.3,31.5,74.8,429,1123,1.47,0.97,2.44,1.32,2.29,1.38,0.93,2.31,1.27,2.2,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"378",2022,"Union Berlin","Bundesliga","opponent",28,26.1,56.6,34,374,3060,34,40,28,68,38,2,2,52,3,38.5,37,27.1,64.1,540,1280,1.18,0.82,2,1.12,1.94,1.13,0.8,1.93,1.09,1.89,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"379",2022,"Valencia","La Liga","team",34,24.8,43.6,38,418,3420,38,45,30,75,37,8,9,134,8,39,32.2,25.4,57.6,554,1202,1.18,0.79,1.97,0.97,1.76,1.03,0.67,1.69,0.85,1.52,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"380",2022,"Valencia","La Liga","opponent",34,27.8,56.4,38,418,3420,38,50,34,84,43,7,8,133,7,47.7,41.6,32.3,73.8,597,1392,1.32,0.89,2.21,1.13,2.03,1.26,0.85,2.11,1.09,1.94,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"381",2022,"Venezia","Serie A","team",39,26.1,42.3,38,418,3420,38,34,23,57,31,3,5,110,9,36.5,32.4,26.4,58.8,540,1088,0.89,0.61,1.5,0.82,1.42,0.96,0.69,1.66,0.85,1.55,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"382",2022,"Venezia","Serie A","opponent",39,26.8,57.9,38,418,3420,38,67,39,106,56,11,12,79,3,71.8,63.8,47.9,111.7,807,1719,1.76,1.03,2.79,1.47,2.5,1.89,1.26,3.15,1.68,2.94,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"383",2022,"Villarreal","La Liga","team",29,28,56.8,38,418,3420,38,62,51,113,57,5,6,81,1,64.2,60,50.9,110.9,790,1698,1.63,1.34,2.97,1.5,2.84,1.69,1.34,3.03,1.58,2.92,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"384",2022,"Villarreal","La Liga","opponent",29,27.6,43,38,418,3420,38,36,20,56,32,4,5,98,3,44.8,41.1,30.2,71.4,583,1095,0.95,0.53,1.47,0.84,1.37,1.18,0.8,1.97,1.08,1.88,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"385",2022,"Watford","Premier League","team",30,28.4,40.7,38,418,3420,38,33,26,59,32,1,2,63,3,40,38.4,32.5,70.9,557,1070,0.87,0.68,1.55,0.84,1.53,1.05,0.86,1.91,1.01,1.87,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"386",2022,"Watford","Premier League","opponent",30,26.8,59.7,38,418,3420,38,74,56,130,68,6,7,64,1,64.5,59,49.3,108.4,744,1742,1.95,1.47,3.42,1.79,3.26,1.7,1.3,3,1.55,2.85,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"387",2022,"West Ham","Premier League","team",25,28.2,47.9,38,418,3420,38,58,46,104,54,4,6,52,3,51.4,46.8,37.4,84.2,646,1449,1.53,1.21,2.74,1.42,2.63,1.35,0.99,2.34,1.23,2.22,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"388",2022,"West Ham","Premier League","opponent",25,26.8,52.2,38,418,3420,38,49,38,87,47,2,6,49,3,53.5,48.8,39.9,88.7,845,1536,1.29,1,2.29,1.24,2.24,1.41,1.05,2.46,1.28,2.33,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"389",2022,"Wolfsburg","Bundesliga","team",30,26,50.5,34,374,3060,34,42,25,67,39,3,4,61,3,47.7,44.9,33.8,78.7,502,1220,1.24,0.74,1.97,1.15,1.88,1.4,1,2.4,1.32,2.31,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"390",2022,"Wolfsburg","Bundesliga","opponent",30,26.3,49.4,34,374,3060,34,53,39,92,49,4,7,66,2,47.3,41.7,32.2,73.9,458,1321,1.56,1.15,2.71,1.44,2.59,1.39,0.95,2.34,1.23,2.17,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"391",2022,"Wolves","Premier League","team",26,27.3,49.5,38,418,3420,38,35,22,57,34,1,1,62,2,37.5,36.8,26.4,63.2,723,1283,0.92,0.58,1.5,0.89,1.47,0.99,0.69,1.68,0.97,1.66,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"392",2022,"Wolves","Premier League","opponent",26,26.7,50.4,38,418,3420,38,42,23,65,33,9,10,90,3,56.9,49.2,38.6,87.8,780,1520,1.11,0.61,1.71,0.87,1.47,1.5,1.02,2.51,1.3,2.31,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
"393",2023,"Ajaccio","Ligue 1","team",36,29.1,43.2,38,418,3420,38,22,12,34,16,6,9,86,10,36.1,29.5,22.8,52.3,487,1169,0.58,0.32,0.89,0.42,0.74,0.95,0.6,1.55,0.78,1.38,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"394",2023,"Ajaccio","Ligue 1","opponent",36,26.1,56.8,38,418,3420,38,72,49,121,63,9,10,69,8,53.9,46.3,34.9,81.2,636,1696,1.89,1.29,3.18,1.66,2.95,1.42,0.92,2.34,1.22,2.14,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
"395",2023,"Almería","La Liga","team",29,26.4,45.1,38,418,3420,38,49,33,82,47,2,3,98,4,45.5,43.2,32.5,75.6,569,1090,1.29,0.87,2.16,1.24,2.11,1.2,0.85,2.05,1.14,1.99,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"396",2023,"Almería","La Liga","opponent",29,27.6,54.9,38,418,3420,38,64,49,113,60,4,6,93,5,62.5,57.8,49.5,107.4,860,1707,1.68,1.29,2.97,1.58,2.87,1.65,1.3,2.95,1.52,2.83,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
"397",2023,"Angers","Ligue 1","team",33,25.7,46.9,38,418,3420,38,31,18,49,27,4,4,69,5,40.9,37.8,28,65.7,632,1393,0.82,0.47,1.29,0.71,1.18,1.08,0.74,1.81,0.99,1.73,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"398",2023,"Angers","Ligue 1","opponent",33,26.5,53.1,38,418,3420,38,77,57,134,68,9,11,59,6,61.7,53.2,42.2,95.5,725,1600,2.03,1.5,3.53,1.79,3.29,1.62,1.11,2.74,1.4,2.51,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
"399",2023,"Arsenal","Premier League","team",26,24.7,59.3,38,418,3420,38,84,64,148,81,3,4,51,0,71.6,68.9,53.5,122.4,824,2049,2.21,1.68,3.89,2.13,3.82,1.88,1.41,3.29,1.81,3.22,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"400",2023,"Arsenal","Premier League","opponent",26,26.7,40.1,38,418,3420,38,42,27,69,39,3,5,84,1,42,38,31.6,69.6,510,907,1.11,0.71,1.82,1.03,1.74,1.1,0.83,1.93,1,1.83,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
"401",2023,"Aston Villa","Premier League","team",26,27,49.3,38,418,3420,38,49,35,84,46,3,4,80,1,50.3,47.2,38.8,86,637,1242,1.29,0.92,2.21,1.21,2.13,1.32,1.02,2.34,1.24,2.26,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"402",2023,"Aston Villa","Premier League","opponent",26,26.5,50.6,38,418,3420,38,42,25,67,37,5,6,85,3,52.5,47.9,36.1,84,608,1323,1.11,0.66,1.76,0.97,1.63,1.38,0.95,2.33,1.26,2.21,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
"403",2023,"Atalanta","Serie A","team",27,26.5,49.9,38,418,3420,38,64,42,106,58,6,8,83,3,57.7,51.3,42.7,93.9,687,1637,1.68,1.11,2.79,1.53,2.63,1.52,1.12,2.64,1.35,2.47,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"404",2023,"Atalanta","Serie A","opponent",27,26.5,50.1,38,418,3420,38,46,35,81,43,3,3,83,1,41.4,39.2,30.5,69.7,595,1264,1.21,0.92,2.13,1.13,2.05,1.09,0.8,1.89,1.03,1.83,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
"405",2023,"Athletic Club","La Liga","team",26,27.4,51.6,38,418,3420,38,46,33,79,41,5,7,81,5,54.2,48.7,38.9,87.6,864,1816,1.21,0.87,2.08,1.08,1.95,1.43,1.02,2.45,1.28,2.31,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"406",2023,"Athletic Club","La Liga","opponent",26,27.3,48.4,38,418,3420,38,40,28,68,37,3,3,97,3,36.9,34.5,26.9,61.4,549,1212,1.05,0.74,1.79,0.97,1.71,0.97,0.71,1.68,0.91,1.62,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
"407",2023,"Atlético Madrid","La Liga","team",27,28.5,50.6,38,418,3420,38,68,51,119,67,1,1,92,8,61.9,61.1,48,109.1,730,1571,1.79,1.34,3.13,1.76,3.11,1.63,1.26,2.89,1.61,2.87,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"408",2023,"Atlético Madrid","La Liga","opponent",27,27,49.4,38,418,3420,38,33,22,55,29,4,5,93,6,41.1,37.2,31.3,68.5,729,1634,0.87,0.58,1.45,0.76,1.34,1.08,0.82,1.9,0.98,1.8,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
"409",2023,"Augsburg","Bundesliga","team",34,25.9,41.7,34,374,3060,34,41,29,70,37,4,5,96,5,34.7,30.9,24.3,55.2,331,847,1.21,0.85,2.06,1.09,1.94,1.02,0.71,1.74,0.91,1.62,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"410",2023,"Augsburg","Bundesliga","opponent",34,26.5,58.3,34,374,3060,34,61,46,107,60,1,4,66,0,58.7,55.6,45.7,101.3,597,1458,1.79,1.35,3.15,1.76,3.12,1.73,1.34,3.07,1.64,2.98,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
"411",2023,"Auxerre","Ligue 1","team",33,27.3,43.3,38,418,3420,38,32,17,49,25,7,9,54,6,42.8,35.8,27.3,63.1,531,1284,0.84,0.45,1.29,0.66,1.11,1.13,0.72,1.84,0.94,1.66,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"412",2023,"Auxerre","Ligue 1","opponent",33,26.4,56.7,38,418,3420,38,62,45,107,58,4,6,47,3,58.7,54.5,44.9,99.4,669,1837,1.63,1.18,2.82,1.53,2.71,1.54,1.18,2.73,1.43,2.62,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
"413",2023,"Barcelona","La Liga","team",29,25.9,64.3,38,418,3420,38,69,56,125,69,0,2,84,6,75.5,74,60.1,134.1,961,2182,1.82,1.47,3.29,1.82,3.29,1.99,1.58,3.57,1.95,3.53,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
"414",2023,"Barcelona","La Liga","opponent",29,27.4,35.7,38,418,3420,38,17,10,27,14,3,3,93,8,33.2,30.8,23,53.9,475,955,0.45,0.26,0.71,0.37,0.63,0.87,0.61,1.48,0.81,1.42,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
"415",2023,"Bayern Munich","Bundesliga","team",28,26.6,64.2,34,374,3060,34,90,67,157,87,3,5,49,3,75,71,56.6,127.7,863,2041,2.65,1.97,4.62,2.56,4.53,2.2,1.67,3.87,2.09,3.75,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
"416",2023,"Bayern Munich","Bundesliga","opponent",28,26.6,35.8,34,374,3060,34,38,22,60,29,9,10,50,0,37.1,29.7,21.9,51.6,354,879,1.12,0.65,1.76,0.85,1.5,1.09,0.65,1.74,0.87,1.52,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
"417",2023,"Betis","La Liga","team",30,28.6,50.6,38,418,3420,38,43,26,69,35,8,9,83,15,51.3,44.3,34.6,78.9,621,1272,1.13,0.68,1.82,0.92,1.61,1.35,0.91,2.26,1.17,2.08,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
