"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Url"
"12746",2025,"Lazio","Serie A","Gaetano Castrovilli","ITA","MF,FW","28-086",1997,1.6,99,2,18,57,24,6,99,2,1,50,1,50,58,333,176,5,1,1,2,4,68,6,"https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli"
"12747",2025,"Lazio","Serie A","Fisayo Dele-Bashiru","NGA","MF,FW","24-097",2001,10.5,436,12,60,229,151,29,436,22,14,63.6,6,27.3,257,1534,704,23,11,11,16,17,335,57,"https://fbref.com/en/players/121a4fb8/Fisayo-Dele-Bashiru"
"12748",2025,"Lazio","Serie A","Boulaye Dia","SEN","MF,FW","28-179",1996,22.2,738,14,74,407,269,85,738,41,17,41.5,21,51.2,426,2186,788,21,13,9,31,32,579,107,"https://fbref.com/en/players/244bc2c8/Boulaye-Dia"
"12749",2025,"Lazio","Serie A","Samuel Gigot","FRA","DF","31-214",1993,7.6,391,54,186,185,22,8,391,2,1,50,1,50,205,851,467,7,3,0,4,1,258,5,"https://fbref.com/en/players/41eebdf5/Samuel-Gigot"
"12750",2025,"Lazio","Serie A","Mario Gila","ESP","DF","24-258",2000,28.5,2179,234,916,1161,118,25,2179,14,4,28.6,7,50,1362,7824,4382,48,35,0,14,7,1561,12,"https://fbref.com/en/players/9c435456/Mario-Gila"
"12751",2025,"Lazio","Serie A","Mattéo Guendouzi","FRA","MF","26-030",1999,34.3,2302,69,376,1460,493,38,2302,24,15,62.5,9,37.5,1462,9280,5184,88,76,9,25,18,1740,55,"https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi"
"12752",2025,"Lazio","Serie A","Elseid Hysaj","ALB","DF","31-083",1994,3.9,271,17,78,133,65,5,271,6,3,50,3,50,124,535,199,3,6,0,5,0,149,11,"https://fbref.com/en/players/2f3452eb/Elseid-Hysaj"
"12753",2025,"Lazio","Serie A","Arijon Ibrahimović","GER","MF","19-154",2005,0.1,6,0,0,3,3,0,6,0,0,NA,0,NA,1,1,0,0,0,0,0,0,2,0,"https://fbref.com/en/players/f5c4fd91/Arijon-Ibrahimovic"
"12754",2025,"Lazio","Serie A","Gustav Isaksen","DEN","FW","24-025",2001,23.5,1032,15,98,374,583,115,1032,101,44,43.6,44,43.6,670,5054,2431,90,53,50,41,31,769,241,"https://fbref.com/en/players/5715bb71/Gustav-Isaksen"
"12755",2025,"Lazio","Serie A","Manuel Lazzari","ITA","DF","31-166",1993,15.6,896,24,179,409,319,17,896,24,15,62.5,6,25,518,3619,2123,72,61,6,27,7,577,96,"https://fbref.com/en/players/02caf6e0/Manuel-Lazzari"
"12756",2025,"Lazio","Serie A","Christos Mandas","GRE","GK","23-239",2001,7,291,222,281,11,0,0,291,0,0,NA,0,NA,201,976,628,0,0,0,0,0,179,0,"https://fbref.com/en/players/f794e9ab/Christos-Mandas"
"12757",2025,"Lazio","Serie A","Adam Marušić","MNE","DF","32-209",1992,24.5,1355,71,383,660,327,31,1355,22,9,40.9,12,54.5,640,2390,1182,22,26,0,10,13,876,98,"https://fbref.com/en/players/d4535821/Adam-Marusic"
"12758",2025,"Lazio","Serie A","Oliver Nielsen","DEN","DF","21-344",2003,0.4,23,3,9,12,2,0,23,0,0,NA,0,NA,10,28,11,0,0,0,0,0,13,0,"https://fbref.com/en/players/e97adead/Oliver-Nielsen"
"12759",2025,"Lazio","Serie A","Tijjani Noslin","NED","FW,MF","25-311",1999,9.4,342,8,31,149,163,46,342,19,8,42.1,10,52.6,192,1103,478,12,12,6,24,13,249,55,"https://fbref.com/en/players/2f067cf2/Tijjani-Noslin"
"12760",2025,"Lazio","Serie A","Patric","ESP","DF","32-027",1993,6.7,449,38,203,230,19,4,449,0,0,NA,0,NA,276,1514,779,4,2,0,2,0,320,5,"https://fbref.com/en/players/f7223718/Patric"
"12761",2025,"Lazio","Serie A","Pedro","ESP","FW,MF","37-290",1987,11.3,643,4,67,316,268,49,642,30,14,46.7,11,36.7,382,2550,1315,44,21,15,18,20,488,83,"https://fbref.com/en/players/3ca7254a/Pedro"
"12762",2025,"Lazio","Serie A","Luca Pellegrini","ITA","DF","26-068",1999,11.7,822,29,190,376,268,15,822,28,11,39.3,16,57.1,405,1844,1031,21,22,4,17,9,499,58,"https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini"
"12763",2025,"Lazio","Serie A","Ivan Provedel","ITA","GK","31-058",1994,29,1167,859,1135,33,0,0,1167,0,0,NA,0,NA,744,3740,2307,0,0,0,0,0,749,0,"https://fbref.com/en/players/277da414/Ivan-Provedel"
"12764",2025,"Lazio","Serie A","Alessio Romagnoli","ITA","DF","30-122",1995,27.7,1918,254,876,972,78,38,1918,3,1,33.3,2,66.7,1007,4008,1722,7,5,0,6,1,1293,4,"https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli"
"12765",2025,"Lazio","Serie A","Nicolò Rovella","ITA","MF","23-161",2001,28.4,2227,88,562,1374,317,15,2227,23,16,69.6,6,26.1,1365,7395,3613,41,48,2,22,14,1645,38,"https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella"
"12766",2025,"Lazio","Serie A","Nuno Tavares","POR","DF","25-108",2000,17.2,1166,53,305,501,389,38,1166,93,44,47.3,36,38.7,655,5102,3049,90,63,20,40,31,729,87,"https://fbref.com/en/players/a65c844b/Nuno-Tavares"
"12767",2025,"Lazio","Serie A","Loum Tchaouna","FRA","FW,MF","21-248",2003,7.3,341,14,35,133,174,33,341,10,5,50,5,50,188,1050,516,22,8,8,26,6,246,66,"https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna"
"12768",2025,"Lazio","Serie A","Matías Vecino","URU","MF","33-263",1991,8.6,422,14,86,255,83,29,422,1,1,100,0,0,210,981,381,3,9,1,5,10,299,12,"https://fbref.com/en/players/44ac04e9/Matias-Vecino"
"12769",2025,"Lazio","Serie A","Mattia Zaccagni","ITA","FW","29-332",1995,29,1410,25,140,545,744,96,1408,95,43,45.3,37,38.9,881,6294,2990,88,60,27,49,40,1050,250,"https://fbref.com/en/players/d85c238b/Mattia-Zaccagni"
"12770",2025,"Le Havre","Ligue 1","André Ayew","GHA","FW","35-148",1989,15.4,364,21,44,197,130,39,364,13,5,38.5,7,53.8,154,620,163,5,3,3,25,25,219,41,"https://fbref.com/en/players/5dbefa9d/Andre-Ayew"
"12771",2025,"Le Havre","Ligue 1","Fodé Ballo-Touré","SEN","DF","28-131",1997,5.7,337,17,117,170,55,1,337,14,5,35.7,7,50,151,915,520,15,8,0,8,9,187,13,"https://fbref.com/en/players/f449640d/Fode-Ballo-Toure"
"12772",2025,"Le Havre","Ligue 1","Mathéo Bodmer","FRA","MF","21-008",2004,0.1,3,1,1,2,0,0,3,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,"https://fbref.com/en/players/c4c45a88/Matheo-Bodmer"
"12773",2025,"Le Havre","Ligue 1","Josué Casimir","FRA","FW,MF","23-232",2001,21.2,773,23,157,281,351,74,773,45,20,44.4,20,44.4,428,3129,1614,69,32,27,47,28,487,143,"https://fbref.com/en/players/481f76cf/Josue-Casimir"
"12774",2025,"Le Havre","Ligue 1","Alois Confais","FRA","MF","28-249",1996,0,2,0,1,1,0,0,2,0,0,NA,0,NA,1,1,0,0,0,0,0,0,1,0,"https://fbref.com/en/players/535b0343/Alois-Confais"
"12775",2025,"Le Havre","Ligue 1","Arthur Desmas","FRA","GK","31-037",1994,18,561,458,556,5,0,0,561,0,0,NA,0,NA,296,1746,1078,0,0,0,2,0,254,0,"https://fbref.com/en/players/e8c5dd4d/Arthur-Desmas"
"12776",2025,"Le Havre","Ligue 1","Kandet Diawara","GUI","FW","25-093",2000,0,4,0,1,3,0,0,4,0,0,NA,0,NA,2,2,0,0,0,0,0,2,2,0,"https://fbref.com/en/players/1f038218/Kandet-Diawara"
"12777",2025,"Le Havre","Ligue 1","Mahamadou Diawara","FRA","MF","20-086",2005,6.3,306,19,82,151,79,11,306,13,6,46.2,5,38.5,168,965,452,8,5,0,8,7,172,6,"https://fbref.com/en/players/1906b842/Mahamadou-Diawara"
"12778",2025,"Le Havre","Ligue 1","Mathieu Gorgelin","FRA","GK","34-282",1990,15,545,431,541,4,0,0,545,1,1,100,0,0,299,1447,885,0,0,0,1,0,253,0,"https://fbref.com/en/players/4d3e9033/Mathieu-Gorgelin"
"12779",2025,"Le Havre","Ligue 1","Samuel Grandsir","FRA","MF,FW","28-273",1996,0.9,42,0,4,22,16,0,42,2,0,0,2,100,24,182,102,5,0,0,0,1,23,5,"https://fbref.com/en/players/d2448564/Samuel-Grandsir"
"12780",2025,"Le Havre","Ligue 1","Ilyes Housni","FRA","FW,MF","20-000",2005,2.6,106,2,15,38,53,15,106,12,3,25,5,41.7,67,423,127,8,5,8,7,9,70,24,"https://fbref.com/en/players/910e3cad/Ilyes-Housni"
"12781",2025,"Le Havre","Ligue 1","Antoine Joujou","FRA","MF,FW","22-063",2003,10.4,413,15,80,143,205,39,413,61,30,49.2,30,49.2,245,2053,1029,44,23,17,32,17,249,84,"https://fbref.com/en/players/f9124307/Antoine-Joujou"
"12782",2025,"Le Havre","Ligue 1","Yassine Kechta","MAR","MF,FW","23-078",2002,22.3,973,28,206,530,261,26,973,34,13,38.2,18,52.9,509,3185,1645,44,32,4,35,24,604,84,"https://fbref.com/en/players/abefc3af/Yassine-Kechta"
"12783",2025,"Le Havre","Ligue 1","Koka","EGY","FW","32-070",1993,9.1,229,6,33,136,67,31,228,12,6,50,6,50,113,378,79,0,2,0,6,12,159,21,"https://fbref.com/en/players/9fc2531b/Koka"
"12784",2025,"Le Havre","Ligue 1","Daler Kuzyaev","RUS","MF","32-119",1993,6.3,317,16,102,156,60,4,317,3,2,66.7,1,33.3,140,628,317,4,3,0,5,2,199,9,"https://fbref.com/en/players/d4e93bab/Daler-Kuzyaev"
"12785",2025,"Le Havre","Ligue 1","Gautier Lloris","FRA","DF","29-300",1995,29.8,1807,259,976,783,57,21,1807,7,4,57.1,3,42.9,974,4315,2293,13,9,0,13,3,1181,7,"https://fbref.com/en/players/ac89503b/Gautier-Lloris"
"12786",2025,"Le Havre","Ligue 1","Elysée Logbo","FRA","FW","21-008",2004,0.3,6,0,1,3,2,2,6,0,0,NA,0,NA,5,41,7,0,1,0,0,3,4,2,"https://fbref.com/en/players/daa11a4f/Elysee-Logbo"
"12787",2025,"Le Havre","Ligue 1","Junior Mwanga","FRA","MF","22-003",2003,10.6,555,27,156,322,88,12,555,16,7,43.8,9,56.3,315,1751,844,15,7,2,9,15,342,15,"https://fbref.com/en/players/ee158be5/Junior-Mwanga"
"12788",2025,"Le Havre","Ligue 1","Rassoul Ndiaye","SEN","MF","23-154",2001,11.8,571,34,171,259,146,22,571,12,3,25,9,75,258,1210,447,6,5,0,15,4,320,28,"https://fbref.com/en/players/36f65bdf/Rassoul-Ndiaye"
"12789",2025,"Le Havre","Ligue 1","Loïc Nego","HUN","DF,FW","34-119",1991,26.3,1417,93,464,661,303,34,1417,30,16,53.3,11,36.7,707,3593,2245,64,38,3,19,8,862,120,"https://fbref.com/en/players/c3b6fa1e/Loic-Nego"
"12790",2025,"Le Havre","Ligue 1","Steve Ngoura","FRA","FW","20-081",2005,3.2,106,3,9,45,56,18,106,12,7,58.3,5,41.7,54,277,104,3,5,1,14,9,74,19,"https://fbref.com/en/players/731f1f5a/Steve-Ngoura"
"12791",2025,"Le Havre","Ligue 1","Christopher Operi","CIV","DF,FW","28-015",1997,13,878,41,237,347,302,12,878,27,14,51.9,13,48.1,418,1898,935,28,21,3,14,11,501,65,"https://fbref.com/en/players/914bb955/Christopher-Operi"
"12792",2025,"Le Havre","Ligue 1","Timothee Pembele","FRA","DF","22-247",2002,12.1,662,45,253,276,143,20,662,28,14,50,12,42.9,352,2052,1038,26,14,4,19,12,382,44,"https://fbref.com/en/players/f8ce97ca/Timothee-Pembele"
"12793",2025,"Le Havre","Ligue 1","Emmanuel Sabbi","USA","FW,MF","27-141",1997,7.3,230,3,38,88,106,23,230,29,11,37.9,13,44.8,130,747,274,11,4,3,20,10,149,39,"https://fbref.com/en/players/2e1b7c83/Emmanuel-Sabbi"
"12794",2025,"Le Havre","Ligue 1","Yoann Salmier","GUF","DF","32-174",1992,8.9,462,74,232,201,33,9,462,5,4,80,1,20,205,1202,630,7,3,0,4,0,236,1,"https://fbref.com/en/players/c3725db2/Yoann-Salmier"
"12795",2025,"Le Havre","Ligue 1","Arouna Sangante","SEN","DF","23-032",2002,13.1,901,93,427,438,43,12,901,5,4,80,1,20,512,2615,1368,11,4,0,12,6,588,2,"https://fbref.com/en/players/17bb562c/Arouna-Sangante"
"12796",2025,"Le Havre","Ligue 1","Issa Soumaré","SEN","FW,MF","24-216",2000,20.1,804,28,127,340,363,85,804,57,16,28.1,34,59.6,469,3056,1506,60,37,13,61,28,569,141,"https://fbref.com/en/players/1d8aa290/Issa-Soumare"
"12797",2025,"Le Havre","Ligue 1","Oussama Targhalline","MAR","MF","22-359",2002,11,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34,"https://fbref.com/en/players/abd56820/Oussama-Targhalline"
"12798",2025,"Le Havre","Ligue 1","Abdoulaye Touré","GUI","MF","31-072",1994,24.8,1300,78,365,752,195,25,1293,32,17,53.1,11,34.4,679,3355,1463,16,14,0,29,30,795,27,"https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure"
"12799",2025,"Le Havre","Ligue 1","Etienne Youte Kinkoue","FRA","DF","23-120",2002,24.8,1461,260,805,613,49,15,1461,2,2,100,0,0,798,4589,2487,11,9,0,6,1,971,4,"https://fbref.com/en/players/12a4e38c/Etienne-Youte-Kinkoue"
"12800",2025,"Le Havre","Ligue 1","Yanis Zouaoui","ALG","DF,FW","30-308",1994,10.8,725,38,211,301,222,8,725,18,13,72.2,4,22.2,319,2191,1272,33,30,3,18,4,364,33,"https://fbref.com/en/players/ec724366/Yanis-Zouaoui"
"12801",2025,"Lecce","Serie A","Lameck Banda","ZAM","FW,MF","24-105",2001,6.8,252,5,39,100,120,21,252,28,10,35.7,14,50,169,1620,859,27,10,17,17,9,171,46,"https://fbref.com/en/players/8a6de8c7/Lameck-Banda"
"12802",2025,"Lecce","Serie A","Federico Baschirotto","ITA","DF","28-236",1996,36,1944,340,1181,702,69,33,1944,5,4,80,0,0,897,4553,2447,13,9,0,13,1,1106,5,"https://fbref.com/en/players/5a08ee41/Federico-Baschirotto"
"12803",2025,"Lecce","Serie A","Medon Berisha","ALB","MF","21-205",2003,7.3,464,12,86,263,123,7,464,9,3,33.3,4,44.4,267,1542,856,13,6,3,10,1,300,17,"https://fbref.com/en/players/9d376bef/Medon-Berisha"
"12804",2025,"Lecce","Serie A","Kevin Bonifazi","ITA","DF","28-360",1996,0.7,54,6,28,27,0,0,54,2,1,50,1,50,28,204,53,0,0,0,2,0,31,1,"https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi"
"12805",2025,"Lecce","Serie A","Rareș-Cătălin Burnete","ROU","FW","21-103",2004,0.3,16,0,0,10,6,2,16,0,0,NA,0,NA,8,16,2,0,0,0,4,2,10,4,"https://fbref.com/en/players/7c4b4e36/Rares-Catalin-Burnete"
"12806",2025,"Lecce","Serie A","Lassana Coulibaly","MLI","MF","29-034",1996,27.6,1163,80,302,714,159,15,1163,34,15,44.1,12,35.3,588,3114,1109,17,17,2,31,18,678,42,"https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly"
"12807",2025,"Lecce","Serie A","Patrick Dorgu","DEN","DF,FW","20-200",2004,20.4,1011,56,255,445,332,50,1011,44,13,29.5,25,56.8,557,3684,1871,68,40,20,37,37,658,117,"https://fbref.com/en/players/e6536124/Patrick-Dorgu"
"12808",2025,"Lecce","Serie A","Wladimiro Falcone","ITA","GK","30-032",1995,36,1244,1107,1238,6,0,0,1244,0,0,NA,0,NA,686,3608,2130,0,0,0,0,0,561,0,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
"12809",2025,"Lecce","Serie A","Tiago Gabriel","POR","DF","20-139",2004,1.1,56,9,33,23,0,0,56,0,0,NA,0,NA,31,121,56,0,0,0,0,0,32,0,"https://fbref.com/en/players/19452285/Tiago-Gabriel"
"12810",2025,"Lecce","Serie A","Antonino Gallo","ITA","DF","25-129",2000,27,1504,103,541,610,367,14,1504,29,13,44.8,11,37.9,640,3503,1890,53,38,4,37,13,714,105,"https://fbref.com/en/players/c74d63ac/Antonino-Gallo"
"12811",2025,"Lecce","Serie A","Valentin Gendrey","FRA","DF","24-327",2000,2,69,3,16,38,15,3,69,0,0,NA,0,NA,32,254,144,7,4,0,1,0,39,4,"https://fbref.com/en/players/822ed0ec/Valentin-Gendrey"
"12812",2025,"Lecce","Serie A","Frederic Guilbert","FRA","DF","30-141",1994,25.1,1515,104,528,728,287,4,1515,37,18,48.6,13,35.1,630,3577,1941,45,32,2,25,7,718,41,"https://fbref.com/en/players/5d8d7454/Frederic-Guilbert"
"12813",2025,"Lecce","Serie A","Gaby Jean","FRA","DF","25-084",2000,15.4,992,136,580,396,22,3,992,3,2,66.7,1,33.3,500,2589,1296,8,1,0,5,5,618,3,"https://fbref.com/en/players/5f130a19/Gaby-Jean"
"12814",2025,"Lecce","Serie A","Þórir Jóhann Helgason","ISL","MF","24-228",2000,12,465,9,53,208,212,22,465,13,7,53.8,6,46.2,218,1214,615,19,7,2,25,10,272,55,"https://fbref.com/en/players/dc765618/Thorir-Johann-Helgason"
"12815",2025,"Lecce","Serie A","Mohamed Kaba","FRA","MF","23-199",2001,4.3,221,12,58,129,35,6,221,5,1,20,3,60,126,618,227,3,4,0,12,5,152,8,"https://fbref.com/en/players/517cfb19/Mohamed-Kaba"
"12816",2025,"Lecce","Serie A","Jesper Karlsson","SWE","FW","26-293",1998,4.9,183,2,20,70,94,8,182,9,6,66.7,3,33.3,105,656,287,11,10,1,9,6,129,32,"https://fbref.com/en/players/7952d0c2/Jesper-Karlsson"
"12817",2025,"Lecce","Serie A","Kialonda","ANG","DF","27-229",1997,21.8,1143,185,716,385,51,29,1143,9,7,77.8,2,22.2,533,2198,979,3,3,1,13,1,676,5,"https://fbref.com/en/players/34e4dc3b/Kialonda"
"12818",2025,"Lecce","Serie A","Nikola Krstović","MNE","FW","25-039",2000,32.4,1005,28,59,461,499,147,1002,61,16,26.2,41,67.2,550,2596,1110,40,22,22,82,39,750,142,"https://fbref.com/en/players/473803c9/Nikola-Krstovic"
"12819",2025,"Lecce","Serie A","Filip Marchwiński","POL","MF","23-124",2002,0.2,5,0,0,2,3,0,5,0,0,NA,0,NA,3,6,1,0,0,0,0,0,4,0,"https://fbref.com/en/players/55a88fd9/Filip-Marchwinski"
"12820",2025,"Lecce","Serie A","Tete Morente","ESP","FW,MF","28-161",1996,21.5,946,24,144,441,377,39,946,52,29,55.8,20,38.5,534,3315,1593,48,42,6,40,13,621,140,"https://fbref.com/en/players/004d185e/Tete-Morente"
"12821",2025,"Lecce","Serie A","Konan N'dri","CIV","FW,MF","24-199",2000,2.9,100,1,4,33,64,6,100,19,7,36.8,9,47.4,65,727,375,14,12,2,10,8,70,17,"https://fbref.com/en/players/17329380/Konan-Ndri"
"12822",2025,"Lecce","Serie A","Remi Oudin","FRA","MF,FW","28-177",1996,3.3,168,5,34,75,61,2,168,6,3,50,3,50,94,523,139,2,5,0,5,3,104,16,"https://fbref.com/en/players/ea02beaf/Remi-Oudin"
"12823",2025,"Lecce","Serie A","Andy Pelmard","FRA","DF","25-063",2000,1.4,48,5,23,20,7,0,48,1,1,100,0,0,19,72,24,1,1,0,0,0,19,0,"https://fbref.com/en/players/f18d7ab2/Andy-Pelmard"
"12824",2025,"Lecce","Serie A","Santiago Pierotti","ARG","FW","24-041",2001,20.5,688,41,137,305,264,79,688,47,20,42.6,26,55.3,336,2184,1067,41,23,20,57,30,392,83,"https://fbref.com/en/players/ec315772/Santiago-Pierotti"
"12825",2025,"Lecce","Serie A","Balthazar Pierret","FRA","MF","24-364",2000,18.7,998,60,230,653,127,13,998,24,13,54.2,6,25,496,2314,998,12,10,1,25,9,621,13,"https://fbref.com/en/players/c269463b/Balthazar-Pierret"
"12826",2025,"Lecce","Serie A","Hamza Rafia","TUN","MF","26-042",1999,11.8,651,16,132,367,164,12,651,22,10,45.5,7,31.8,317,1511,662,13,16,2,21,20,411,32,"https://fbref.com/en/players/6b587d3d/Hamza-Rafia"
"12827",2025,"Lecce","Serie A","Ylber Ramadani","ALB","MF","29-032",1996,18.8,994,61,330,564,118,7,994,23,12,52.2,11,47.8,516,2326,882,8,11,2,19,22,625,6,"https://fbref.com/en/players/ef3c876b/Ylber-Ramadani"
"12828",2025,"Lecce","Serie A","Ante Rebić","CRO","FW,MF","31-235",1993,8.3,409,5,40,172,201,41,409,29,8,27.6,17,58.6,212,1088,437,16,8,6,37,14,301,61,"https://fbref.com/en/players/536cebe5/Ante-Rebic"
"12829",2025,"Lecce","Serie A","Marco Sala","ITA","DF","25-344",1999,0.8,52,0,11,25,16,0,52,0,0,NA,0,NA,32,211,137,5,0,0,0,0,37,9,"https://fbref.com/en/players/0c57be8b/Marco-Sala"
"12830",2025,"Lecce","Serie A","Nicola Sansone","ITA","MF,FW","33-246",1991,0.7,29,1,4,10,15,3,29,1,0,0,1,100,20,83,7,0,1,0,1,1,20,5,"https://fbref.com/en/players/7eb97a8e/Nicola-Sansone"
"12831",2025,"Lecce","Serie A","Danilo Veiga","POR","DF","22-231",2002,3.9,206,8,47,90,69,5,206,11,5,45.5,5,45.5,102,624,386,10,5,1,7,5,102,13,"https://fbref.com/en/players/cc094532/Danilo-Veiga"
"12832",2025,"Leganés","La Liga","Adrià Altimira","ESP","DF,FW","24-047",2001,15.1,664,53,212,309,153,5,664,27,9,33.3,11,40.7,288,1455,758,18,18,2,25,7,339,51,"https://fbref.com/en/players/757a3431/Adria-Altimira"
"12833",2025,"Leganés","La Liga","Aritz Arambarri","ESP","DF","27-103",1998,2,86,12,59,26,1,1,86,0,0,NA,0,NA,44,253,137,0,0,0,1,0,48,0,"https://fbref.com/en/players/f28876e5/Aritz-Arambarri"
"12834",2025,"Leganés","La Liga","Borna Barišić","CRO","DF","32-185",1992,0.1,4,0,0,2,2,0,4,0,0,NA,0,NA,2,6,1,0,0,0,0,0,3,0,"https://fbref.com/en/players/712dd708/Borna-Barisic"
"12835",2025,"Leganés","La Liga","Darko Brašanac","SRB","MF","33-091",1992,17.5,640,47,164,292,185,28,640,7,2,28.6,5,71.4,246,917,391,6,9,0,15,8,328,53,"https://fbref.com/en/players/4accb7e0/Darko-Brasanac"
"12836",2025,"Leganés","La Liga","Julián Chicco","ARG","MF,DF","27-121",1998,3.3,189,10,46,104,41,3,189,4,2,50,1,25,89,434,231,8,5,0,12,5,108,7,"https://fbref.com/en/players/92dacb99/Julian-Chicco"
"12837",2025,"Leganés","La Liga","Seydouba Cissé","GUI","MF","24-093",2001,24.2,1244,44,254,787,221,19,1244,44,30,68.2,9,20.5,694,3381,1649,25,32,2,31,25,799,36,"https://fbref.com/en/players/0d13e455/Seydouba-Cisse"
"12838",2025,"Leganés","La Liga","Juan Cruz","ESP","FW,MF","25-019",2000,23.1,879,20,164,349,384,39,879,75,38,50.7,31,41.3,513,3229,1563,57,41,21,37,20,532,124,"https://fbref.com/en/players/cc2dd8a5/Juan-Cruz"
"12839",2025,"Leganés","La Liga","Diego","ESP","FW,MF","25-026",2000,11.3,281,10,17,114,154,40,281,10,4,40,6,60,165,702,270,9,10,5,43,10,215,45,"https://fbref.com/en/players/b85a5126/Diego"
"12840",2025,"Leganés","La Liga","Yan Diomandé","CIV","FW,MF","18-181",2006,3.6,162,2,34,64,71,17,162,19,9,47.4,9,47.4,98,762,447,16,9,8,15,11,98,33,"https://fbref.com/en/players/919f5f54/Yan-Diomande"
"12841",2025,"Leganés","La Liga","Marko Dmitrović","SRB","GK","33-110",1992,29,1059,871,1048,11,0,0,1059,1,1,100,0,0,493,2960,1741,0,0,0,1,0,306,0,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
"12842",2025,"Leganés","La Liga","Duk","CPV","MF,FW","25-087",2000,1.6,78,1,8,21,51,9,78,18,10,55.6,7,38.9,53,379,193,10,4,5,10,4,52,21,"https://fbref.com/en/players/777c02e8/Duk"
"12843",2025,"Leganés","La Liga","Enric Franquesa","ESP","DF,FW","28-077",1997,6.8,306,12,89,157,68,6,306,21,9,42.9,7,33.3,133,793,337,11,10,2,21,2,151,30,"https://fbref.com/en/players/40883e3a/Enric-Franquesa"
"12844",2025,"Leganés","La Liga","Munir El Haddadi","MAR","FW,MF","29-255",1995,8.4,310,1,34,154,124,15,310,19,5,26.3,12,63.2,191,808,265,10,7,1,20,21,234,37,"https://fbref.com/en/players/8696bc90/Munir-El-Haddadi"
"12845",2025,"Leganés","La Liga","Sébastien Haller","CIV","FW","30-326",1994,4.5,129,7,21,66,45,11,129,3,1,33.3,1,33.3,56,227,105,3,2,0,17,5,94,14,"https://fbref.com/en/players/ba115a40/Sebastien-Haller"
"12846",2025,"Leganés","La Liga","Javi Hernández","ESP","DF","27-012",1998,23.5,1138,104,388,515,250,21,1138,26,14,53.8,11,42.3,508,2587,1482,31,27,3,20,23,565,83,"https://fbref.com/en/players/9a76c2e9/Javi-Hernandez"
"12847",2025,"Leganés","La Liga","Roberto López","ESP","MF","25-020",2000,4.4,242,5,42,130,72,2,242,4,2,50,2,50,122,541,243,3,3,0,6,5,141,11,"https://fbref.com/en/players/2a8c9f98/Roberto-Lopez"
"12848",2025,"Leganés","La Liga","Miguel","ESP","FW","25-253",1999,18.6,457,26,50,199,213,58,455,36,8,22.2,25,69.4,251,1008,330,14,17,9,72,25,317,88,"https://fbref.com/en/players/6763373d/Miguel"
"12849",2025,"Leganés","La Liga","Matija Nastasić","SRB","DF","32-047",1993,22.6,1094,185,626,455,14,7,1094,1,1,100,0,0,488,1998,1041,1,1,0,5,0,616,0,"https://fbref.com/en/players/f35430a4/Matija-Nastasic"
"12850",2025,"Leganés","La Liga","Yvan Neyou","CMR","MF","28-131",1997,25,1316,45,320,835,178,9,1316,41,19,46.3,16,39,758,3282,1394,24,24,1,28,21,882,30,"https://fbref.com/en/players/0ad37003/Yvan-Neyou"
"12851",2025,"Leganés","La Liga","Dani Raba","ESP","FW,MF","29-197",1995,18.9,817,20,107,394,337,32,812,79,37,46.8,35,44.3,452,2454,1215,36,36,8,50,37,494,85,"https://fbref.com/en/players/ea6a7ab4/Dani-Raba"
"12852",2025,"Leganés","La Liga","Óscar Rodríguez Arnaiz","ESP","MF,FW","26-320",1998,14.1,706,19,109,374,232,17,706,51,21,41.2,26,51,355,2039,903,23,23,8,33,13,460,57,"https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz"
"12853",2025,"Leganés","La Liga","Valentin Rosier","FRA","DF","28-268",1996,28.1,1554,147,619,661,293,28,1554,44,22,50,19,43.2,702,3588,1954,40,31,7,31,20,753,89,"https://fbref.com/en/players/9b6d9b53/Valentin-Rosier"
"12854",2025,"Leganés","La Liga","Jorge Sáenz","ESP","DF","28-178",1996,15.8,1005,139,565,433,12,9,1005,4,2,50,1,25,485,1908,1063,5,1,0,5,1,575,2,"https://fbref.com/en/players/bfca375c/Jorge-Saenz"
